"Description: ",""
"Station: ","sydney"
"Latitude: ","0"
"Longitude: ","0"
"Base period: ","1971 - 2000"
"ClimPACT_version: ","2.0.0"
"Date_of_calculation: ","2017-11-08"
time, TNgt0, normalised (all years)
1936, 364, -0.609384948923653
1937, 364, -0.609384948923653
1938, 365, 0.437167463358235
1939, 364, -0.609384948923653
1940, 366, 1.48371987564012
1941, 365, 0.437167463358235
1942, 365, 0.437167463358235
1943, 365, 0.437167463358235
1944, 366, 1.48371987564012
1945, 365, 0.437167463358235
1946, 365, 0.437167463358235
1947, 365, 0.437167463358235
1948, 364, -0.609384948923653
1949, 364, -0.609384948923653
1950, 365, 0.437167463358235
1951, 365, 0.437167463358235
1952, 366, 1.48371987564012
1953, 365, 0.437167463358235
1954, 365, 0.437167463358235
1955, 365, 0.437167463358235
1956, 366, 1.48371987564012
1957, 364, -0.609384948923653
1958, 363, -1.65593736120554
1959, 365, 0.437167463358235
1960, 366, 1.48371987564012
1961, 365, 0.437167463358235
1962, 365, 0.437167463358235
1963, 365, 0.437167463358235
1964, 366, 1.48371987564012
1965, 363, -1.65593736120554
1966, 364, -0.609384948923653
1967, 363, -1.65593736120554
1968, 365, 0.437167463358235
1969, 365, 0.437167463358235
1970, 364, -0.609384948923653
1971, 364, -0.609384948923653
1972, 365, 0.437167463358235
1973, 363, -1.65593736120554
1974, 364, -0.609384948923653
1975, 363, -1.65593736120554
1976, 366, 1.48371987564012
1977, 365, 0.437167463358235
1978, 364, -0.609384948923653
1979, 363, -1.65593736120554
1980, 365, 0.437167463358235
1981, 364, -0.609384948923653
1982, 365, 0.437167463358235
1983, 364, -0.609384948923653
1984, 362, -2.70248977348743
1985, 365, 0.437167463358235
1986, 363, -1.65593736120554
1987, 364, -0.609384948923653
1988, 364, -0.609384948923653
1989, 365, 0.437167463358235
1990, 365, 0.437167463358235
1991, 362, -2.70248977348743
1992, 365, 0.437167463358235
1993, 363, -1.65593736120554
1994, 364, -0.609384948923653
1995, 364, -0.609384948923653
1996, -99.9, -99.9
1997, 365, 0.437167463358235
1998, 365, 0.437167463358235
1999, 365, 0.437167463358235
2000, 366, 1.48371987564012
2001, 365, 0.437167463358235
2002, 364, -0.609384948923653
2003, 365, 0.437167463358235
2004, 366, 1.48371987564012
2005, 365, 0.437167463358235
2006, 365, 0.437167463358235
2007, 365, 0.437167463358235
2008, 366, 1.48371987564012
2009, 364, -0.609384948923653
2010, 363, -1.65593736120554
2011, 365, 0.437167463358235
2012, 366, 1.48371987564012
2013, 365, 0.437167463358235
2014, 364, -0.609384948923653
2015, 365, 0.437167463358235
