"Description: ","Standardised Precipitation-Evapotranspiration Index"
1942-09, -0.920919198947684
1942-10, -0.542994883265307
1942-11, -0.189146550375195
1942-12, 0.0283794842323495
1943-01, 0.0728436512305227
1943-02, 0.00902126959647341
1943-03, -1.53939458423284
1943-04, -1.56906547607954
1943-05, -0.460129253791835
1943-06, -0.836676006751976
1943-07, -1.01912007655098
1943-08, -0.30596505998003
1943-09, 0.449886750759014
1943-10, -0.00708091577897709
1943-11, 0.278436505823263
1943-12, 0.274643517519501
1944-01, 0.131506742480641
1944-02, 0.459457023219664
1944-03, 0.579824191699791
1944-04, 0.731755121664526
1944-05, -0.104226639217488
1944-06, 0.0775393768363638
1944-07, 0.34719583995523
1944-08, 0.101655043283684
1944-09, -0.548417816627589
1944-10, -0.688581971524286
1944-11, -1.34195588199191
1944-12, -1.52996694006541
1945-01, -1.544236613799
1945-02, -1.58547864664768
1945-03, -1.74206944906787
1945-04, -1.06954335835554
1945-05, -0.776889980700436
1945-06, -0.272647777966449
1945-07, -0.301587701996636
1945-08, -0.517986296643041
1945-09, -0.554427075234161
1945-10, -0.533144796202219
1945-11, -0.400487743369492
1945-12, -0.24384503621141
1946-01, -0.60850779045142
1946-02, -0.398753234740262
1946-03, -0.201392055335781
1946-04, -0.314745195907495
1946-05, -0.735743900023556
1946-06, -0.920974227571788
1946-07, -1.25716460973743
1946-08, -1.45196622730436
1946-09, -1.36148973630623
1946-10, -1.21679147254338
1946-11, -1.04931592290525
1946-12, -1.1402699882119
1947-01, -1.15106289543393
1947-02, -0.839419109380883
1947-03, -0.99178886454673
1947-04, -1.30369205876935
1947-05, -1.16174399574531
1947-06, -1.61966346204552
1947-07, -1.57449911994035
1947-08, -1.35558658126616
1947-09, -1.33290664976685
1947-10, -1.32268904937105
1947-11, -1.24786078498419
1947-12, -0.628479600452419
1948-01, -0.179606047430018
1948-02, -0.35188390888555
1948-03, -0.318138643981039
1948-04, -0.758567308322742
1948-05, -0.697917794793785
1948-06, -0.175771939218197
1948-07, -0.1680084087407
1948-08, -0.296481712621053
1948-09, -0.0632138187970794
1948-10, -0.316884941551741
1948-11, -0.506568125246697
1948-12, -0.858263183027677
1949-01, -0.882068703188161
1949-02, -0.519892064066179
1949-03, -0.487328537183771
1949-04, -0.476500523056698
1949-05, -0.548497545590366
1949-06, 0.254121725738542
1949-07, 0.360704071121953
1949-08, 0.751818032774664
1949-09, 1.15449681014873
1949-10, 1.20758989439317
1949-11, 1.2877803789771
1949-12, 1.1961941685547
1950-01, 0.866816562882461
1950-02, 0.88314829875615
1950-03, 0.987587532315388
1950-04, 1.35374555359458
1950-05, 1.50659179041772
1950-06, 1.90399301907701
1950-07, 2.36797780442923
1950-08, 2.28254338906858
1950-09, 1.96759647506642
1950-10, 2.2076742605617
1950-11, 2.21071210659828
1950-12, 2.2364133966813
1951-01, 3.0929679325818
1951-02, 2.36785907725415
1951-03, 2.37906595881446
1951-04, 1.9962937540749
1951-05, 1.97307301468089
1951-06, 1.48479448979981
1951-07, 0.702830355361624
1951-08, 0.905462792341541
1951-09, 0.927591786512941
1951-10, 0.645628864519238
1951-11, 0.262003007628878
1951-12, 0.229670451848855
1952-01, -0.700164637323982
1952-02, -0.589516220621199
1952-03, -0.714989584472398
1952-04, 0.030570233209265
1952-05, -0.246720968180551
1952-06, -0.991027157053252
1952-07, -0.30182872326413
1952-08, 0.254690745410892
1952-09, 0.00747407504848129
1952-10, 0.423280154229399
1952-11, 0.620713133425816
1952-12, 0.742704759351973
1953-01, 0.834338751415977
1953-02, 1.18624315424628
1953-03, 1.28714727204503
1953-04, 0.702228500599295
1953-05, 1.34962249835953
1953-06, 1.09937597481486
1953-07, 0.72152687843932
1953-08, -0.0998566670597342
1953-09, 0.000889132314290929
1953-10, -0.455721064570409
1953-11, -0.580228934461392
1953-12, -0.724343487930314
1954-01, -0.726506313005201
1954-02, -0.440893096744045
1954-03, -0.779467844647746
1954-04, -0.747606429023805
1954-05, -1.72606346057859
1954-06, -1.83282551509561
1954-07, -1.75032953410205
1954-08, -1.76323467224594
1954-09, -1.62326219350015
1954-10, -1.24881179669746
1954-11, -0.862856652597434
1954-12, -0.563925037786732
1955-01, -0.416340809572523
1955-02, -0.252065955611222
1955-03, 0.431124026556659
1955-04, 0.724809718550735
1955-05, 1.44767967849557
1955-06, 1.68952639767854
1955-07, 1.59766594280514
1955-08, 1.54302844188336
1955-09, 1.40716355154368
1955-10, 1.12834489472166
1955-11, 1.22792150940597
1955-12, 1.55480246408556
1956-01, 1.38340381983866
1956-02, 1.94641912009748
1956-03, 2.29148995592423
1956-04, 2.02274452930359
1956-05, 1.72747663176139
1956-06, 1.90736225183118
1956-07, 1.95316836699191
1956-08, 2.04817119799393
1956-09, 1.97649911934914
1956-10, 2.10921981959338
1956-11, 1.70101875588966
1956-12, 1.30098589719533
1957-01, 1.29561062344702
1957-02, -0.220979419724724
1957-03, -1.11648853870504
1957-04, -1.13017652366533
1957-05, -1.71497468217112
1957-06, -2.42807217097498
1957-07, -2.15869941566373
1957-08, -1.91103940221137
1957-09, -2.03574414174123
1957-10, -1.98113213702358
1957-11, -1.87695317502711
1957-12, -1.81902924083693
1958-01, -1.64548251704555
1958-02, -0.886407041863886
1958-03, -0.26470568328518
1958-04, -0.00951176722726245
1958-05, 0.0831401885958487
1958-06, 0.670527836873967
1958-07, 0.361022427253344
1958-08, 0.210694756485887
1958-09, 0.314494923242878
1958-10, 0.343931543770406
1958-11, 0.345447520255765
1958-12, 0.73581100743669
1959-01, 0.821188120235988
1959-02, 0.335903694606992
1959-03, -0.261232090468353
1959-04, -0.313074116542143
1959-05, -0.124128429240032
1959-06, -0.469458034203844
1959-07, 0.0903849931395986
1959-08, 0.0541385787206684
1959-09, 0.265170220917194
1959-10, 0.894294355148575
1959-11, 1.08686687279107
1959-12, 0.839322345528732
1960-01, 0.363139323936195
1960-02, 0.0813671725683062
1960-03, -0.245372744633702
1960-04, -0.259628728275322
1960-05, -0.0620313929895646
1960-06, -0.0768260546315306
1960-07, -0.281788507686623
1960-08, -0.340081956146374
1960-09, -0.356500251706168
1960-10, -0.481814625116565
1960-11, -0.583596256414234
1960-12, 0.0784338609246085
1961-01, -0.0100825937762984
1961-02, 0.0200377344063837
1961-03, -0.0836471574808451
1961-04, 0.228182048561122
1961-05, -0.0221475987030437
1961-06, -0.166167845007374
1961-07, -0.515183116739042
1961-08, 0.157620804573354
1961-09, 0.135706891673642
1961-10, -0.603624631599761
1961-11, 0.79412402623282
1961-12, 0.615978715822182
1962-01, 0.818476679754354
1962-02, 1.02425214935829
1962-03, 1.1092307172314
1962-04, 1.14542917484981
1962-05, 1.66740687522692
1962-06, 1.57156446637429
1962-07, 1.63332688368461
1962-08, 1.35622083361179
1962-09, 1.37031027378717
1962-10, 1.24788870135839
1962-11, -0.284057813496289
1962-12, -0.429888104217052
1963-01, -0.602541376625279
1963-02, -0.821612410638541
1963-03, 0.228693816772571
1963-04, 0.703076206184511
1963-05, 0.573482290331533
1963-06, 1.28450967898803
1963-07, 1.31510613492096
1963-08, 1.62751001884569
1963-09, 1.45111356717828
1963-10, 1.58002770168038
1963-11, 1.62003618071594
1963-12, 1.93238438113534
1964-01, 1.95006158637478
1964-02, 1.71468471604216
1964-03, 1.21015690533341
1964-04, 1.00812246404447
1964-05, 0.622859580111151
1964-06, 1.00483203801658
1964-07, 0.834814891176085
1964-08, 0.072045787871241
1964-09, 0.0809492315974512
1964-10, 0.0380545739324637
1964-11, 0.0918861852070275
1964-12, -0.659463688257626
1965-01, -0.67955692507454
1965-02, -0.612072521705758
1965-03, -1.1954644890052
1965-04, -1.43353407551886
1965-05, -1.59595436155969
1965-06, -2.21572637456419
1965-07, -1.92956330870394
1965-08, -1.90591706061838
1965-09, -1.5984004172868
1965-10, -1.21235665036706
1965-11, -1.28325771453689
1965-12, -1.1427921252662
1966-01, -1.3108025418256
1966-02, -0.925623422344766
1966-03, -0.496245778567062
1966-04, 0.0280007206031166
1966-05, 0.135469113931809
1966-06, -0.163642843217825
1966-07, -0.457021308231775
1966-08, -0.145348885538156
1966-09, -0.218452346621082
1966-10, -0.641740070857011
1966-11, -0.236760799349752
1966-12, -0.11437621893784
1967-01, 0.158373546403674
1967-02, 0.303849047447919
1967-03, 0.291915482507952
1967-04, -0.227005363754145
1967-05, -0.276891292666859
1967-06, 0.174133293905059
1967-07, 0.213528244451324
1967-08, 0.515240789264023
1967-09, 0.627585741557389
1967-10, 0.603397702323093
1967-11, 0.465038293360995
1967-12, 0.31991831561611
1968-01, 0.149136993659129
1968-02, -0.231734656830585
1968-03, -0.430475100629567
1968-04, -0.528325390065996
1968-05, -0.259457648202663
1968-06, -1.08230489967962
1968-07, -0.98208828278024
1968-08, -1.47394191008119
1968-09, -1.79138469728533
1968-10, -1.92387461145913
1968-11, -2.12755995255351
1968-12, -1.98011256099794
1969-01, -2.12299073248947
1969-02, -1.63088428670085
1969-03, -1.70015909386318
1969-04, -1.29522978742568
1969-05, -1.54191223430459
1969-06, -0.962530626328582
1969-07, -1.03319644735084
1969-08, -0.528392004659358
1969-09, -0.242835396479759
1969-10, -0.0776013038219262
1969-11, 0.693581656253573
1969-12, 0.508263153723703
1970-01, 0.791919710229483
1970-02, 0.150639747276469
1970-03, 0.401333420550638
1970-04, 0.0546094474752737
1970-05, -0.0343185354480232
1970-06, -0.607610259233791
1970-07, -0.819032367388973
1970-08, -1.23531103049351
1970-09, -0.825081949981419
1970-10, -0.978339728474022
1970-11, -1.33488645349554
1970-12, -0.590904166424916
1971-01, -0.779820909150269
1971-02, -0.281093308639515
1971-03, -0.586587560704807
1971-04, -0.39237134550215
1971-05, -0.0945057101336829
1971-06, 0.0406581985484008
1971-07, 0.149395488853882
1971-08, 0.592276722453934
1971-09, 0.271704179620711
1971-10, 0.0880245627031129
1971-11, -0.0909039051547687
1971-12, -0.466896715697847
1972-01, 0.250239004336828
1972-02, 0.0896214778259533
1972-03, 0.386015587379683
1972-04, 0.406468959662156
1972-05, 0.433184281796212
1972-06, 0.5755444983518
1972-07, 0.508749424896633
1972-08, 0.0975074586249445
1972-09, -0.0078016367085467
1972-10, 0.547277157908056
1972-11, 0.483716781200334
1972-12, 0.176248964449143
1973-01, -0.391761741681266
1973-02, 0.519668537350465
1973-03, 0.207395069370806
1973-04, 0.2700390993427
1973-05, 0.0297489274702369
1973-06, -0.102223951957974
1973-07, 0.250263266371913
1973-08, 0.446208281390095
1973-09, 0.634584855390804
1973-10, 0.543142067438757
1973-11, 0.625872572267469
1973-12, 0.696125238038577
1974-01, 0.397791011759648
1974-02, -0.293762870827231
1974-03, 0.247997309442912
1974-04, 0.629028881228253
1974-05, 1.19362606306743
1974-06, 1.49204967248879
1974-07, 1.30453824247932
1974-08, 1.47583341339333
1974-09, 1.37722316461491
1974-10, 1.14289196636856
1974-11, 1.07393292476211
1974-12, 1.06883402705368
1975-01, 0.562349817277253
1975-02, 0.639989597768557
1975-03, 0.947430197946976
1975-04, 0.737971497921429
1975-05, 0.0821887781112449
1975-06, 0.545345326436429
1975-07, 0.600526914956957
1975-08, 0.151994280709354
1975-09, 0.218881618191567
1975-10, 0.245369286565622
1975-11, -0.0206394457348926
1975-12, 0.0401761001172866
1976-01, 0.823083616426209
1976-02, 1.09139043519385
1976-03, 0.90889231581863
1976-04, 0.865261838615552
1976-05, 0.889917078785675
1976-06, 0.304159134151947
1976-07, 0.65777281694134
1976-08, 0.701911083617105
1976-09, 0.90609725589673
1976-10, 1.24103665224172
1976-11, 1.41355485538111
1976-12, 1.38647912618807
1977-01, 0.87218698916621
1977-02, 0.643428246661262
1977-03, 0.448529855940777
1977-04, 0.408503926824965
1977-05, 0.770195817593598
1977-06, 0.680809531035689
1977-07, 0.242000715358662
1977-08, 0.159895431780547
1977-09, -0.0386650522635906
1977-10, -0.988359540416853
1977-11, -1.21776395718043
1977-12, -1.19503377131558
1978-01, -0.961134875159689
1978-02, -1.34245040884181
1978-03, -1.34968288512579
1978-04, -1.02901429461232
1978-05, -1.07077669585482
1978-06, -0.323710435016253
1978-07, -0.296544626574579
1978-08, -0.148305831084875
1978-09, 0.117387933307961
1978-10, 0.334272151284724
1978-11, 0.515796417619533
1978-12, 0.803109435938974
1979-01, 0.394475583641175
1979-02, 0.509989082615665
1979-03, 0.295706137315613
1979-04, 0.0308482037046651
1979-05, 0.0666867799594956
1979-06, -0.456269735365316
1979-07, -0.460801890190667
1979-08, -0.543298253949045
1979-09, -0.80963450622756
1979-10, -0.959825441610701
1979-11, -1.02848002012499
1979-12, -1.35242244380997
1980-01, -1.29864993738008
1980-02, -1.09113097937564
1980-03, -1.50825660804203
1980-04, -1.68040929164275
1980-05, -1.7136710138409
1980-06, -2.1280283999703
1980-07, -2.0391661186693
1980-08, -2.02354092016083
1980-09, -2.21790783386994
1980-10, -2.0031506729149
1980-11, -1.96466413873461
1980-12, -1.71659387295551
1981-01, -1.90744594313535
1981-02, -1.57189637786469
1981-03, -1.67402965558215
1981-04, -1.46907528804014
1981-05, -1.60995008147064
1981-06, -1.58307789480761
1981-07, -1.61553763791164
1981-08, -1.53781324433167
1981-09, -1.47321218924988
1981-10, -0.851985748843181
1981-11, -0.543406793923461
1981-12, -0.519507698784604
1982-01, -0.710041840916468
1982-02, -1.16726332283939
1982-03, -0.783999640963227
1982-04, -1.10980355934731
1982-05, -1.45368230351627
1982-06, -1.32617014213967
1982-07, -0.919497696194636
1982-08, -0.87637736669248
1982-09, -0.218651578692237
1982-10, -0.816915529318579
1982-11, -1.16482659621585
1982-12, -1.29927455600453
1983-01, -1.41794082324335
1983-02, -1.26422803388775
1983-03, -1.01123653444539
1983-04, -0.512051853104449
1983-05, 0.251477100359647
1983-06, 0.173835585110529
1983-07, -0.239018489281685
1983-08, 0.142805741497136
1983-09, -0.229463471528991
1983-10, 0.0705731944165134
1983-11, 0.106366388152791
1983-12, 0.359853399166015
1984-01, 0.747648504606437
1984-02, 0.887388791119509
1984-03, 0.873114561639908
1984-04, 0.746420744262912
1984-05, 0.479564681125069
1984-06, 0.488828009982465
1984-07, 0.822743066456368
1984-08, 0.520026398551424
1984-09, 0.54943921139332
1984-10, 0.1508436579412
1984-11, 1.3957539249484
1984-12, 1.40869732898869
1985-01, 0.955909048200775
1985-02, 0.804558257794147
1985-03, 0.154040604987191
1985-04, 0.873628181528224
1985-05, 0.9142414307447
1985-06, 1.03106658125924
1985-07, 0.848012402346326
1985-08, 0.911898785325746
1985-09, 0.974780633196516
1985-10, 1.21952288396648
1985-11, -0.0786759060992462
1985-12, -0.0809003554280932
1986-01, 0.443447077173108
1986-02, 0.553219555146469
1986-03, 0.341150894402613
1986-04, -0.304099313567842
1986-05, -0.581228064308231
1986-06, -0.979625188820174
1986-07, -1.18727405311208
1986-08, 0.354655532880416
1986-09, 0.252656680975857
1986-10, -0.229884734302275
1986-11, 0.0357211032483662
1986-12, -0.17064184767959
1987-01, -0.750386558851956
1987-02, -0.834227768936573
1987-03, -0.436968868124341
1987-04, -0.5767947167837
1987-05, -0.536873676611604
1987-06, -0.275386099431275
1987-07, -0.000303329193090681
1987-08, -0.898152620204239
1987-09, -0.961012729656712
1987-10, -0.197623423013682
1987-11, -0.118969966277968
1987-12, 0.159882683064122
1988-01, 0.716078119990213
1988-02, 0.935475188514976
1988-03, 0.722693248676867
1988-04, 1.85012849013422
1988-05, 2.02831764219424
1988-06, 2.03680038614768
1988-07, 2.07958889798957
1988-08, 1.82747062552807
1988-09, 1.94089201220594
1988-10, 1.45185555176087
1988-11, 1.40639478495543
1988-12, 1.55910219419959
1989-01, 1.39303819910998
1989-02, 1.3121379704911
1989-03, 1.55198967216983
1989-04, 1.19342208981681
1989-05, 1.17400861020244
1989-06, 1.64636962027015
1989-07, 1.49261408842104
1989-08, 1.49396905297334
1989-09, 1.15850560962143
1989-10, 1.19357655917197
1989-11, 0.838103307144829
1989-12, 0.900024946451492
1990-01, 0.720102415729369
1990-02, 1.96532115032791
1990-03, 2.01313625234759
1990-04, 1.82361375499762
1990-05, 1.78297411532307
1990-06, 1.29902730200584
1990-07, 1.39948199794864
1990-08, 1.66127439250466
1990-09, 1.91648297713462
1990-10, 2.07946507278489
1990-11, 2.00070238490936
1990-12, 1.79891889112432
1991-01, 2.15096109308171
1991-02, 0.420631296696023
1991-03, -0.0327361583059899
1991-04, -0.933368866108094
1991-05, -0.873837861579682
1991-06, 0.138456841984111
1991-07, 0.267211341947884
1991-08, -0.413920989334874
1991-09, -1.0821647662398
1991-10, -1.19026429229625
1991-11, -1.11111172100452
1991-12, -0.583518817414667
1992-01, -0.843639141192571
1992-02, 0.390096719701412
1992-03, 0.555814532155064
1992-04, 0.67488140073174
1992-05, 0.486701217750453
1992-06, -0.257192981290964
1992-07, -0.618399433647001
1992-08, -0.413791966292349
1992-09, -0.305324207990923
1992-10, -0.13275919880568
1992-11, 0.158800872617246
1992-12, 0.232830942332852
1993-01, 0.0818295260640938
1993-02, -0.854997447596001
1993-03, -0.856320900566567
1993-04, -0.85248677389737
1993-05, -1.05395298739767
1993-06, -1.24893195450104
1993-07, -0.906931857628369
1993-08, -0.829934333042918
1993-09, -0.276499369230675
1993-10, -0.407473770020364
1993-11, -0.553594907305258
1993-12, -1.06916210818834
1994-01, -1.2584853001968
1994-02, -1.14814524316324
1994-03, -0.892628075841549
1994-04, -0.646241622941175
1994-05, -0.623865963720236
1994-06, -0.556925489442435
1994-07, -0.730149024373662
1994-08, -0.843683154096824
1994-09, -1.35162154848704
1994-10, -1.33824185797889
1994-11, -1.39997809765144
1994-12, -1.24604576232375
1995-01, -1.15312705189401
1995-02, -1.20536540821727
1995-03, -1.31752871600262
1995-04, -1.72541217177875
1995-05, -1.21324931726222
1995-06, -1.05415677877022
1995-07, -1.27684624484256
1995-08, -1.36577450455449
1995-09, -0.518517120886042
1995-10, -0.539893617663487
1995-11, -0.14086289332278
1995-12, -0.0484469787328191
1996-01, -0.0285332398596304
1996-02, 0.0686052103700137
1996-03, -0.334209609416436
1996-04, -0.275707003785291
1996-05, -0.321726389405995
1996-06, -0.177581053137676
1996-07, -0.019607354348325
1996-08, 0.522802406687239
1996-09, 0.177472748492789
1996-10, 0.0147871935776033
1996-11, -0.248531539046443
1996-12, -0.424128877058892
1997-01, -0.495643687296554
1997-02, -0.101507847695517
1997-03, -0.285464804015491
1997-04, -0.352912305204378
1997-05, -0.263728207550758
1997-06, -0.511680475330276
1997-07, -0.0782332614355694
1997-08, -0.475986729019419
1997-09, -0.372140502181713
1997-10, -0.373407422864702
1997-11, -0.596633426215052
1997-12, -0.624141854869615
1998-01, -1.06262449973052
1998-02, -1.33438059686579
1998-03, -1.39387513640503
1998-04, -0.34081718819501
1998-05, -0.089118159771278
1998-06, 0.0658964633898761
1998-07, -0.243129398978608
1998-08, 1.17783729979577
1998-09, 0.940852142776839
1998-10, 0.845822837291755
1998-11, 0.948593075924368
1998-12, 1.05574696291483
1999-01, 1.38976611984107
1999-02, 1.58601611951863
1999-03, 1.65850859609596
1999-04, 1.44349802451508
1999-05, 0.958398165722801
1999-06, 0.871252199057314
1999-07, 1.0999532720187
1999-08, 0.0596235907337187
1999-09, 0.0883668634164952
1999-10, 0.565693465497998
1999-11, 0.568687399881499
1999-12, 0.706166576725553
2000-01, 0.218647256599454
2000-02, -0.139000376968125
2000-03, 0.564863838946897
2000-04, 0.057956269238381
2000-05, 0.0859477055912592
2000-06, -0.115974077545523
2000-07, -0.70731424956709
2000-08, -1.0851710384758
2000-09, -1.0949444081293
2000-10, -1.4660883062561
2000-11, -1.24313849572301
2000-12, -1.40469179460981
2001-01, -1.15507470728512
2001-02, -0.78183127804069
2001-03, -1.26977460808444
2001-04, -1.02524899935278
2001-05, 0.0422303571456706
2001-06, -0.0333552533864957
2001-07, 0.333221393457036
2001-08, 0.49084862952858
2001-09, 0.527978054109324
2001-10, 0.260910853785545
2001-11, 0.0694643948813093
2001-12, 0.0967082937895279
2002-01, -0.36697395459321
2002-02, 0.516005222875928
2002-03, 0.303550609335854
2002-04, 0.0946345668924111
2002-05, -0.831280415445124
2002-06, -0.768920669285925
2002-07, -1.20276362246721
2002-08, -1.33383772843705
2002-09, -1.35205591750675
2002-10, -1.36941403311854
2002-11, -1.50892513587095
2002-12, -1.38703295139996
2003-01, -1.63791596451351
2003-02, -2.28617848261878
2003-03, -2.15925287978505
2003-04, -2.07863862904721
2003-05, -1.30505424104215
2003-06, -1.18520695630238
2003-07, -1.0382681185589
2003-08, -0.918000130437262
2003-09, -0.912695679907312
2003-10, -0.553728287873189
2003-11, -0.272977147984229
2003-12, -0.298498310610559
2004-01, -0.354507902894342
2004-02, -0.0689218877265998
2004-03, -0.197754962367283
2004-04, -0.687946659539784
2004-05, -1.89002037654112
2004-06, -2.07220216763238
2004-07, -2.11653111683074
2004-08, -1.72657066217058
2004-09, -1.51805297521561
2004-10, -1.04151261493798
2004-11, -1.18078678322991
2004-12, -1.12381973980554
2005-01, -1.1682512010334
2005-02, -1.10075454708211
2005-03, -0.989113900377337
2005-04, -1.01680726696027
2005-05, -0.87078786247823
2005-06, -0.697905748994956
2005-07, -0.665586192832463
2005-08, -1.17759874860426
2005-09, -1.13470133354665
2005-10, -1.67915520772997
2005-11, -1.3942933014118
2005-12, -1.58679147519629
2006-01, -1.48590001079127
2006-02, -1.61554935921913
2006-03, -1.95914551805457
2006-04, -2.28724635442809
2006-05, -2.39190152683463
2006-06, -2.12182133197026
2006-07, -1.84589935434701
2006-08, -1.51289058024473
2006-09, -1.02571807383902
2006-10, -1.12256418818169
2006-11, -1.32976661911573
2006-12, -1.07148941606665
2007-01, -1.37565309492581
2007-02, -1.10301226358376
2007-03, -1.07099894329794
2007-04, -0.436472621067424
2007-05, -0.539077750548181
2007-06, 0.585201193927939
2007-07, 0.373202146794787
2007-08, 0.616212256903
2007-09, 0.236324502613109
2007-10, 0.18772410692621
2007-11, 0.578521955794722
2007-12, 0.750459761030704
2008-01, 0.782691508691408
2008-02, 1.16765305999506
2008-03, 1.18248618719023
2008-04, 1.12025969281518
2008-05, 1.12632480503392
2008-06, 0.0506999798946976
2008-07, 0.107273189227966
2008-08, -0.230800942364715
2008-09, -0.00942575627023638
2008-10, 0.0695060004736226
2008-11, -0.276946543592554
2008-12, -0.521472455060268
2009-01, -0.84273520986486
2009-02, -1.11484470733699
2009-03, -1.14801719361097
2009-04, -1.15895910517893
2009-05, -0.738214879138616
2009-06, -0.749927969278678
2009-07, -0.900158023596833
2009-08, -1.05436052593926
2009-09, -1.32998235039159
2009-10, -0.877449029246332
2009-11, -1.05138714236502
2009-12, -0.958773326438671
2010-01, -1.03856605599956
2010-02, -0.624422370609374
2010-03, -0.696795982206565
2010-04, -1.13910063848774
2010-05, -1.01738481238359
2010-06, -0.979840861860685
2010-07, -0.743501487001465
2010-08, -0.571961813738284
2010-09, -0.383550963750781
2010-10, -0.746458812010921
2010-11, -0.332483580050594
2010-12, -0.273358975186007
2011-01, -0.371190715096197
2011-02, -0.969626341878624
2011-03, -0.60777481654846
2011-04, 0.0567062733444362
2011-05, -0.0304187601323636
2011-06, -0.19512152891892
2011-07, 0.326302556140175
2011-08, 0.402200742923257
2011-09, 0.497066635685372
2011-10, 0.258770657366477
2011-11, 0.258869230750732
2011-12, 0.298754272017718
2012-01, 0.471532495368211
2012-02, 0.814393637300779
2012-03, 1.0508154037185
2012-04, 1.02374270349159
2012-05, 0.764270907970356
2012-06, 1.15350076892009
2012-07, 0.563608167209691
2012-08, 0.450361829923248
2012-09, 0.303067449273207
2012-10, 0.148845000643688
2012-11, -0.157931800863236
2012-12, -0.282052611274724
2013-01, -0.483289034011178
2013-02, -0.208338975493236
2013-03, -0.913617389558595
2013-04, -0.900300305150676
2013-05, -0.65267800402497
2013-06, -0.385096306707629
2013-07, -0.516647353721975
2013-08, -0.510060219278059
2013-09, -0.438363000344204
2013-10, -0.504170884429725
2013-11, -0.0694033346158082
2013-12, -0.102896888871468
2014-01, -0.640858326762379
2014-02, -0.842854681597224
2014-03, -0.773191635776768
2014-04, -0.989234682543524
2014-05, -1.31003867848591
2014-06, -2.18270597834357
2014-07, -2.22249986279023
2014-08, -1.48464661969042
2014-09, -1.3548637110397
2014-10, -1.12574104909025
2014-11, -1.59013858598947
2014-12, -1.3079537638436
2015-01, -1.01411017561106
2015-02, -0.927473777064433
2015-03, -1.12301274659193
2015-04, -0.29594217563533
2015-05, 0.0566256602654801
2015-06, 0.211788587634787
2015-07, 0.32526281727258
2015-08, -0.15314855139041
2015-09, 0.0218388241179721
2015-10, -0.159962018126867
2015-11, 0.136594250320144
2015-12, 0.0665718141015839
