"Description: ","Standardised Precipitation-Evapotranspiration Index"
1942-06, -0.936802009353564
1942-07, -0.551976091321368
1942-08, -0.461201368191877
1942-09, -0.96438112682337
1942-10, -0.225652190490042
1942-11, 0.553146666294037
1942-12, 1.05466040550515
1943-01, -0.061505292638918
1943-02, -1.10656317257682
1943-03, -2.22524543276165
1943-04, -1.95051323508528
1943-05, 0.477896900565591
1943-06, 0.657839059145763
1943-07, 0.956962200325453
1943-08, -0.145264467784285
1943-09, 1.42669095517589
1943-10, 1.50148790628378
1943-11, 1.64998862248813
1943-12, 0.877189265085306
1944-01, 0.623842193606385
1944-02, -0.54906975347702
1944-03, -1.24304601070914
1944-04, -0.959679832839289
1944-05, -0.845791296245726
1944-06, -0.459778386527343
1944-07, -0.181051803124785
1944-08, 0.284584356985117
1944-09, 0.3281184203298
1944-10, -0.426829818655479
1944-11, -1.66801232073379
1944-12, -2.03500777311035
1945-01, -1.98401337778013
1945-02, -1.33862169474721
1945-03, -1.732633080045
1945-04, 0.175804697689233
1945-05, 0.995962637220798
1945-06, 1.62626084260184
1945-07, 1.48741714547071
1945-08, 0.763566427086168
1945-09, -0.446417236179362
1945-10, -1.02134061892518
1945-11, -1.37311707936779
1945-12, -0.966631665316918
1946-01, -1.79664683343665
1946-02, -1.23107424148914
1946-03, -1.3908379082554
1946-04, 0.444082097270321
1946-05, 0.518212881369062
1946-06, 0.967147704076506
1946-07, -0.554474789678635
1946-08, -0.910055045802063
1946-09, -1.67157717359815
1946-10, -1.20838138260108
1946-11, -0.616497946329873
1946-12, -0.656864867991391
1947-01, -1.40573579367266
1947-02, -0.566797677804183
1947-03, -0.77137714972622
1947-04, 0.213005335572362
1947-05, 0.0714342473299829
1947-06, 0.173184968599729
1947-07, -1.15142946168761
1947-08, -1.42330215554678
1947-09, -1.12264398242831
1947-10, -0.944460639687694
1947-11, -0.715584422352219
1947-12, 0.863687814545318
1948-01, 1.6032568570656
1948-02, 1.10819329610833
1948-03, 0.0957958545315299
1948-04, -1.04806949211956
1948-05, -0.661705314808291
1948-06, 0.273338776246337
1948-07, 0.392557778389129
1948-08, -0.508212504396727
1948-09, -1.00584189655521
1948-10, -1.30789655422413
1948-11, -1.26625918560012
1948-12, -1.06806090725303
1949-01, 0.860599510347415
1949-02, 1.13180566054889
1949-03, 0.864502277250962
1949-04, -0.429531813435959
1949-05, -0.731795767310046
1949-06, 1.12797596584884
1949-07, 1.90347831883113
1949-08, 1.90334997420452
1949-09, 1.26478327265872
1949-10, 1.03068717355834
1949-11, 0.817859323760128
1949-12, -0.732985974762324
1950-01, -0.124920639063427
1950-02, 0.384261645668905
1950-03, 0.471185296317184
1950-04, 0.574832322208578
1950-05, 0.761347346636606
1950-06, 2.07554608178132
1950-07, 3.50334008500377
1950-08, 3.10713057101558
1950-09, 1.69663264475887
1950-10, 0.452817709346982
1950-11, 0.62762178637828
1950-12, 0.251162857874905
1951-01, 1.02411269569439
1951-02, 0.472645650126565
1951-03, 0.408849224210329
1951-04, -1.08626872765111
1951-05, -0.378353062185165
1951-06, 1.07346396906848
1951-07, 1.70946843330801
1951-08, 1.64229670071731
1951-09, 0.52860845064774
1951-10, 0.437309031143381
1951-11, -0.969034718409794
1951-12, -1.89208842182878
1952-01, -2.30898898355605
1952-02, -1.46365110063456
1952-03, -1.43668106382696
1952-04, 0.0373588305385163
1952-05, 0.266820688570343
1952-06, 0.753750968075016
1952-07, 1.14652798601519
1952-08, 2.17183866146588
1952-09, 1.77524702416733
1952-10, 1.62816599549131
1952-11, 0.319302174632713
1952-12, 0.595497421613839
1953-01, -0.834723408529238
1953-02, 0.165089902098714
1953-03, 0.0364043802315077
1953-04, -0.332662952841171
1953-05, 0.547324974876603
1953-06, 0.293820347525248
1953-07, 1.10469648453481
1953-08, -0.954748856289141
1953-09, -0.427971337596911
1953-10, -0.582055094459587
1953-11, -0.889052405453613
1953-12, -1.24765986099537
1954-01, -1.2468481949729
1954-02, 0.480342725334081
1954-03, 0.11897920574798
1954-04, -0.538316253420956
1954-05, -2.1845425350845
1954-06, -2.04264577154946
1954-07, -1.31471546662492
1954-08, -1.07555564305903
1954-09, -0.056502809935738
1954-10, 0.258767528457223
1954-11, 0.996245832763795
1954-12, 1.09230000413513
1955-01, 1.21019057652109
1955-02, 1.31338822783764
1955-03, 1.52890564113125
1955-04, 1.05010523888504
1955-05, 1.42321388243219
1955-06, 1.08438620158289
1955-07, 1.49427697303941
1955-08, -0.752331742980364
1955-09, -1.06452249976866
1955-10, -1.18188884611332
1955-11, 0.27831969532861
1955-12, 1.43501815706433
1956-01, 1.54514885341196
1956-02, 2.01519854116042
1956-03, 2.2182226014272
1956-04, 2.07673472719331
1956-05, 1.05636042840233
1956-06, 0.428171869764173
1956-07, 1.08981009757684
1956-08, 0.71619956037364
1956-09, -0.138207334111439
1956-10, -0.220969411461684
1956-11, -1.15592991067127
1956-12, -1.59340658470833
1957-01, -2.09910040711288
1957-02, -1.0156058183377
1957-03, -0.832123188410266
1957-04, -0.956769608739415
1957-05, -1.81100627523832
1957-06, -2.4881348578675
1957-07, -1.44689917343577
1957-08, 0.264288465906803
1957-09, 0.658468858470754
1957-10, -0.371184956076333
1957-11, -1.84822840987987
1957-12, -1.91728319262824
1958-01, -1.19988464233119
1958-02, 1.11801459096015
1958-03, 1.7373197702941
1958-04, 1.57443929689937
1958-05, 0.338676588536905
1958-06, -0.207156072655066
1958-07, -0.48029986718152
1958-08, 0.497686889714807
1958-09, -0.280431346289248
1958-10, -0.324743034790387
1958-11, -1.2609816077254
1958-12, -0.191239795522159
1959-01, 0.39526451602603
1959-02, 1.1324606093063
1959-03, 0.737633248064288
1959-04, 0.0660301301155561
1959-05, -0.768165538450846
1959-06, -0.807083739963713
1959-07, 0.529977585571482
1959-08, 0.807989233120753
1959-09, 1.04397842447302
1959-10, 1.42458068710592
1959-11, 1.56362986639709
1959-12, 1.30622439674147
1960-01, -0.949922307577678
1960-02, -0.884424826594742
1960-03, -1.42927219727729
1960-04, -1.32247166307331
1960-05, -1.26422717785579
1960-06, -0.627757172626905
1960-07, 0.466418523789008
1960-08, 0.18707408137303
1960-09, 0.44824825164378
1960-10, 1.10929389954305
1960-11, 1.19135075664794
1960-12, 1.87122472208464
1961-01, 0.678807384897168
1961-02, 0.496568779723708
1961-03, -1.62482638537774
1961-04, -1.13585614047297
1961-05, -1.5253972026492
1961-06, -1.04167719349856
1961-07, -1.51592212086019
1961-08, 0.535089249955626
1961-09, 0.889139634235948
1961-10, 0.90346461641768
1961-11, 2.19838938604843
1961-12, 2.35108260771924
1962-01, 2.56446135414703
1962-02, 0.883165852584156
1962-03, -0.250048531342667
1962-04, -0.447804296050183
1962-05, 0.399327650261229
1962-06, 0.269644633850123
1962-07, 0.343460373241334
1962-08, -0.802276756306552
1962-09, 0.405005848955079
1962-10, -0.136058434147853
1962-11, -1.22955888913389
1962-12, -0.890481905810955
1963-01, -0.264528395185143
1963-02, 0.0313012475795289
1963-03, 0.981546184684112
1963-04, 1.28378962798698
1963-05, 1.91808792478647
1963-06, 1.55660351817834
1963-07, 1.78551778104254
1963-08, 1.92640410170212
1963-09, 1.02324251660429
1963-10, 0.887511344458111
1963-11, -0.889846384827584
1963-12, 1.04873732245753
1964-01, 0.242561672001631
1964-02, 0.114278231802005
1964-03, -1.20114855797101
1964-04, -0.147785296728911
1964-05, 0.179500032888723
1964-06, 1.28016268470667
1964-07, 1.36053204647283
1964-08, 1.07927193030025
1964-09, -1.41266259283225
1964-10, -0.904877402097119
1964-11, -0.669284180684911
1964-12, -0.535551813908418
1965-01, -1.39898555984558
1965-02, -1.59664537217457
1965-03, -2.44897799600589
1965-04, -1.74884993899691
1965-05, -1.92076997010369
1965-06, 0.0931379880177535
1965-07, 0.434769700058567
1965-08, 0.442401956071293
1965-09, 0.000546841080075876
1965-10, 0.43766718296993
1965-11, 0.49283613163488
1965-12, 0.290842039977283
1966-01, -1.62891953138897
1966-02, -0.473550144670418
1966-03, -0.501799324446742
1966-04, 0.65667276668952
1966-05, 0.430330971142265
1966-06, 0.512703675445881
1966-07, -0.85129847145096
1966-08, -0.271185232571412
1966-09, -0.280662142457758
1966-10, -0.0303031910973309
1966-11, 0.355076915751846
1966-12, 0.640774208858138
1967-01, 0.862536118948863
1967-02, 0.652580529113092
1967-03, 0.444642172335394
1967-04, -0.157098556603871
1967-05, -0.89866021862677
1967-06, 0.133988527092106
1967-07, 0.293264688254233
1967-08, 1.32965796986265
1967-09, 0.703567776401936
1967-10, 0.895186360041527
1967-11, 0.454114597582022
1967-12, 0.0533724721323708
1968-01, 0.0491770148804101
1968-02, -0.745107582317815
1968-03, -0.918248777249197
1968-04, -1.67558758049299
1968-05, -1.05756082409566
1968-06, -1.32684463858488
1968-07, -0.840110572169792
1968-08, -1.28833234979059
1968-09, -0.954651908478914
1968-10, -1.65253418590281
1968-11, -2.20765692968475
1968-12, -1.49458593312809
1969-01, -1.60723541742763
1969-02, 0.509455604994679
1969-03, -0.0232905477402981
1969-04, 0.750478192693985
1969-05, -0.272647471818979
1969-06, 0.580556656372375
1969-07, -0.0135262225336627
1969-08, 0.961878501363433
1969-09, 0.462140926347055
1969-10, 0.396637579858646
1969-11, 1.05793663072092
1969-12, 0.772811370022245
1970-01, 0.964812460058135
1970-02, -0.654633985697544
1970-03, -0.132599841333647
1970-04, -0.651113567113875
1970-05, -0.84265597839268
1970-06, -1.72399601795878
1970-07, -2.23798598288954
1970-08, -1.79524819010204
1970-09, -0.140477946748066
1970-10, -0.113598628894698
1970-11, 0.560606165374674
1970-12, 1.14538659408571
1971-01, 1.50085491534199
1971-02, 1.24951314545505
1971-03, 0.0724629422728281
1971-04, -0.124286305006417
1971-05, -0.522158232817624
1971-06, -0.372721291176849
1971-07, -0.902632070322799
1971-08, -0.0582456047438265
1971-09, 0.27424036709321
1971-10, -0.208988939163119
1971-11, -1.09567069741091
1971-12, -0.342999163393674
1972-01, 1.87638948770779
1972-02, 1.45076785059858
1972-03, 1.37362885747923
1972-04, -0.0730620669061881
1972-05, 0.0589243106521694
1972-06, -0.189390305367539
1972-07, -0.691299602980092
1972-08, -1.0090207189147
1972-09, -1.35236389866235
1972-10, 0.00162072538205657
1972-11, 0.197251056919334
1972-12, 0.335800612477405
1973-01, 0.55646729244677
1973-02, 1.49742888356107
1973-03, 1.47370659473645
1973-04, 0.72540299952072
1973-05, -1.25473947213485
1973-06, -1.12917349155473
1973-07, -0.823376595446157
1973-08, 0.0190052774794096
1973-09, 0.428227990395752
1973-10, 0.731093417680816
1973-11, 0.862248715613384
1973-12, 0.681476787736412
1974-01, 0.447382422230561
1974-02, 0.364414399717728
1974-03, 1.03400641301628
1974-04, 0.892650937672326
1974-05, 1.45316294508612
1974-06, 1.26217746447083
1974-07, 1.20049566518345
1974-08, 0.885634930478285
1974-09, 0.187123990202304
1974-10, 0.451752360043943
1974-11, -0.163743502341052
1974-12, -0.317098568182485
1975-01, -1.26931476509557
1975-02, -0.762355294476834
1975-03, 0.851222849515286
1975-04, 1.00874236336156
1975-05, 0.634334826992825
1975-06, 0.617864197123826
1975-07, 0.790172917788328
1975-08, 0.970517852743777
1975-09, -0.765491371518083
1975-10, -0.299810917422045
1975-11, -0.473413294542083
1975-12, -0.624335306092854
1976-01, 0.585085214653514
1976-02, 1.2997010010582
1976-03, 1.80422697076906
1976-04, 1.00232984375589
1976-05, 0.0476414227852503
1976-06, -0.853944857336157
1976-07, 0.0739192338166226
1976-08, 0.458215623791386
1976-09, 0.762825330324404
1976-10, 1.27072707359974
1976-11, 1.68428544503999
1976-12, 1.06064546089944
1977-01, -0.609837717588624
1977-02, -0.177370358512247
1977-03, 0.66334578315784
1977-04, 0.211576374610899
1977-05, 0.148587292281455
1977-06, -0.528380502997372
1977-07, -0.485981232926346
1977-08, -1.26307204661276
1977-09, -1.09747962739801
1977-10, -1.31057512948192
1977-11, -1.36921570653936
1977-12, -1.96142890308398
1978-01, -0.247278751085512
1978-02, -0.486189848411427
1978-03, 0.530875048695726
1978-04, 0.0263379368540502
1978-05, 0.839504132773971
1978-06, 1.13393892708934
1978-07, 1.23265521595994
1978-08, 0.788528768761223
1978-09, -0.172579360030602
1978-10, 0.19410700571333
1978-11, 0.586537601198707
1978-12, 0.4744824051544
1979-01, 0.221734965352509
1979-02, -0.46378373151752
1979-03, -0.40510368785656
1979-04, -0.877795540598586
1979-05, -0.0841028723420512
1979-06, -0.0416300942694547
1979-07, 0.149191001323191
1979-08, -0.631000359776923
1979-09, -1.17998416335358
1979-10, -1.07214741471485
1979-11, -0.771082587978622
1979-12, -1.25464673296265
1980-01, -0.672529394195041
1980-02, -0.581208693268982
1980-03, -0.630692381613043
1980-04, -1.5462224000082
1980-05, -1.20642763196337
1980-06, -1.00422965901583
1980-07, -0.653568538112413
1980-08, -1.46371462789034
1980-09, -1.44429384527049
1980-10, -1.57346843151845
1980-11, -1.4787499446326
1980-12, -0.662748108062855
1981-01, -0.942433845665673
1981-02, 0.393669624906252
1981-03, -0.374283546544931
1981-04, -0.015486662984278
1981-05, -0.731216610242163
1981-06, -0.277787206368128
1981-07, -0.890008891938996
1981-08, -1.31117426492829
1981-09, -1.32251380174046
1981-10, -0.0340029488445136
1981-11, 0.809015032789223
1981-12, 1.24957077446802
1982-01, -0.157570290724027
1982-02, -1.03219592002729
1982-03, -0.754978477655726
1982-04, -0.900445129005667
1982-05, -1.09158196060028
1982-06, -1.50262028157416
1982-07, -0.286684387311513
1982-08, 0.0626817255858807
1982-09, 0.874231247083051
1982-10, 0.0286624267268001
1982-11, -0.0822613567809974
1982-12, -1.39266858127857
1983-01, -1.99577204773894
1983-02, -1.31262741076203
1983-03, 0.114022167215
1983-04, 0.740010955198823
1983-05, 1.49541125477656
1983-06, 0.76769757973549
1983-07, 0.403888854280313
1983-08, -0.272037875986099
1983-09, -0.0493587334161779
1983-10, 0.671359766049803
1983-11, -0.0110135486128724
1983-12, 0.47532794031342
1984-01, 0.249165325809133
1984-02, 0.596158197347297
1984-03, 1.03097111619847
1984-04, 0.641242240342368
1984-05, 0.870452673109901
1984-06, -0.0980855649459387
1984-07, 0.513331826284201
1984-08, -0.226313674187591
1984-09, 0.0345680632548733
1984-10, -0.873561498499856
1984-11, 2.08532480074965
1984-12, 2.08442629619998
1985-01, 1.83478217544767
1985-02, -1.09257878009759
1985-03, -1.7833900089728
1985-04, 0.458701574735938
1985-05, 0.926064827153145
1985-06, 1.14880334023278
1985-07, 0.312855512852065
1985-08, -0.306021276144663
1985-09, -0.112975878224745
1985-10, 0.411123232967993
1985-11, 0.577013673703654
1985-12, 0.647611449199886
1986-01, 0.421327983840796
1986-02, 0.43167055676301
1986-03, -0.565147482025083
1986-04, -1.07176561292515
1986-05, -1.4367496965731
1986-06, -1.19158804262495
1986-07, -1.90912983504657
1986-08, 1.48009117846295
1986-09, 1.72189770104694
1986-10, 1.76569652302753
1986-11, -0.0403707079407629
1986-12, -0.214754179801422
1987-01, -0.624595609400193
1987-02, -1.60282193404896
1987-03, -0.959206114638905
1987-04, -0.919524440082231
1987-05, -0.667034006380043
1987-06, -0.968828213941862
1987-07, -0.434848839510205
1987-08, 0.892708800767341
1987-09, 0.743497041536104
1987-10, 1.5363419844759
1987-11, 1.46363716419167
1987-12, 1.75104640263072
1988-01, 1.57936170399891
1988-02, 0.865982395188029
1988-03, 0.379874004825916
1988-04, 1.40870023300646
1988-05, 1.75121211188229
1988-06, 1.7123159681318
1988-07, 0.590426930870636
1988-08, -0.0913655437523274
1988-09, 0.753043426599254
1988-10, -0.419892904347469
1988-11, 0.386654447850286
1988-12, 0.501955637368286
1989-01, 1.22827255826231
1989-02, 0.597444350038829
1989-03, 0.207403341962073
1989-04, 1.24800328865085
1989-05, 1.53930204505797
1989-06, 1.81973155336399
1989-07, 1.37570816172986
1989-08, 0.909166145872725
1989-09, -0.914223216611609
1989-10, -1.27001026803957
1989-11, -1.66470340301431
1989-12, -0.197723792413725
1990-01, 0.0840376057413374
1990-02, 1.98690694385845
1990-03, 1.86896738880304
1990-04, 2.33315323409581
1990-05, 1.27921308916382
1990-06, 0.923544044125162
1990-07, -0.499337737876748
1990-08, 0.380518352282399
1990-09, 1.55738860223424
1990-10, 1.39304243125495
1990-11, 0.337145382739613
1990-12, -1.29106365825842
1991-01, -1.26742391857909
1991-02, -0.845120877554555
1991-03, -1.46574651425422
1991-04, -1.58229682147952
1991-05, -1.01652376446301
1991-06, 0.999942970314255
1991-07, 1.92899728213836
1991-08, 1.18270836589964
1991-09, -0.724936518198123
1991-10, -1.66669972561955
1991-11, -1.63350638286844
1991-12, 0.0262892598331871
1992-01, 0.0826552992905647
1992-02, 1.56918501654942
1992-03, 0.932299405163396
1992-04, 0.894702342418356
1992-05, -0.981267301318594
1992-06, -0.492010283272266
1992-07, -0.940631955525485
1992-08, -0.882203642701963
1992-09, -1.01739862142121
1992-10, -0.611984559525725
1992-11, -0.00827865876146534
1992-12, 1.22950398436414
1993-01, 0.900131526139805
1993-02, 0.390078560048107
1993-03, -0.937889602725688
1993-04, -0.786832379970373
1993-05, -1.30144746014236
1993-06, -1.36303902134295
1993-07, -1.01676030233919
1993-08, -0.379225176204955
1993-09, 0.855384271596231
1993-10, 0.374570463726518
1993-11, 0.549385478740512
1993-12, -0.481247595944028
1994-01, -1.25034916092991
1994-02, -0.9505120458552
1994-03, -0.292360731733111
1994-04, 0.327609059014443
1994-05, 0.0460620263564397
1994-06, -0.581500528228181
1994-07, -1.19407474556483
1994-08, -0.958497363238187
1994-09, -0.93727950328147
1994-10, -1.25013122191697
1994-11, -1.22514259141454
1994-12, -0.554753532049244
1995-01, -0.487418734254983
1995-02, -0.371322036608273
1995-03, -0.275855218135088
1995-04, -0.692010315182565
1995-05, 0.276183073361816
1995-06, 0.14223539641562
1995-07, 0.231556123192861
1995-08, -1.370529964329
1995-09, 0.100917420212762
1995-10, 0.256064465023131
1995-11, 1.42009471691276
1995-12, 0.693292814256586
1996-01, 1.07087200206351
1996-02, 0.15166983424544
1996-03, -0.700712239509728
1996-04, -1.43344724480409
1996-05, -0.62357083154267
1996-06, 0.268885777282159
1996-07, 0.803162487940483
1996-08, 0.652971860883048
1996-09, 0.699231931786399
1996-10, 0.352308239306435
1996-11, -0.0718619734199707
1996-12, -0.678762854098228
1997-01, 0.301010541579369
1997-02, 0.479328058982237
1997-03, -0.189812087705852
1997-04, -1.40337798561638
1997-05, -1.10844779302129
1997-06, -0.265734114468716
1997-07, 1.31518832206186
1997-08, 0.162079524528558
1997-09, 0.805475615807826
1997-10, -0.308163848757233
1997-11, -0.423327676058167
1997-12, -1.3757348169717
1998-01, -1.41764153876668
1998-02, -1.28481122645319
1998-03, -1.9503418144612
1998-04, -0.132792452350875
1998-05, 1.23997868501907
1998-06, 1.59496504547215
1998-07, 1.46957063248804
1998-08, 2.2896159367791
1998-09, 2.00999350749208
1998-10, 1.74977804697799
1998-11, -0.888736255263327
1998-12, -0.688905217528304
1999-01, 0.238920542017914
1999-02, 0.523064333631603
1999-03, -0.155917964418303
1999-04, 0.212767705696871
1999-05, -0.205776610826431
1999-06, 0.414574103529006
1999-07, 0.287219414532812
1999-08, 0.977469998279438
1999-09, 0.907076755950996
1999-10, 0.932683572336019
1999-11, 0.676045658814643
1999-12, 1.07260030929308
2000-01, -0.414928436156637
2000-02, -1.02407931675713
2000-03, -0.389692323667343
2000-04, -0.297455776035489
2000-05, 0.123761290602177
2000-06, -1.2631491420667
2000-07, -1.70726130802862
2000-08, -1.7144476256098
2000-09, -1.31399153496299
2000-10, -0.939209384023809
2000-11, 0.0149014846668508
2000-12, 0.196546822071961
2001-01, 0.605929260493103
2001-02, 0.189392669907072
2001-03, 0.100588632451783
2001-04, -0.0641368942282138
2001-05, 1.28904208798861
2001-06, 0.99700448030198
2001-07, 1.50604028764603
2001-08, -0.59964195330383
2001-09, 0.0418267981770731
2001-10, -1.0383370973207
2001-11, -0.961618554212492
2001-12, -0.857547610211894
2002-01, -0.661011050379105
2002-02, 0.950077440878842
2002-03, 0.587207706676395
2002-04, 0.446804841116391
2002-05, -1.15060353090531
2002-06, -0.969560010290156
2002-07, -1.49282999201172
2002-08, -1.85084028950184
2002-09, -1.48512244099084
2002-10, -1.73078531449043
2002-11, -1.92885002535266
2002-12, -1.4403558233958
2003-01, -1.77079253419332
2003-02, -1.21365994895831
2003-03, -1.3592407216765
2003-04, -0.00463748509460039
2003-05, 1.43329536271147
2003-06, 1.27090407575059
2003-07, 1.33411584283361
2003-08, -0.962925685741096
2003-09, -1.01511989817515
2003-10, -0.777416630192855
2003-11, -0.296103323122083
2003-12, 0.268221378112442
2004-01, -0.750848643435274
2004-02, -0.575392682943591
2004-03, -0.891588529528569
2004-04, -0.830325664722184
2004-05, -1.78070627669693
2004-06, -2.2387595021139
2004-07, -2.11064371581376
2004-08, -0.554459276098763
2004-09, 0.185678384101485
2004-10, 1.1972406507126
2004-11, 0.663023160665528
2004-12, 0.819069378514975
2005-01, -0.960243485343964
2005-02, -0.323838729872489
2005-03, -0.344802616713165
2005-04, -0.532597000908311
2005-05, -0.993062077880673
2005-06, -1.36800506566134
2005-07, -1.18969650537401
2005-08, -1.34404371247902
2005-09, -0.971701457765138
2005-10, -1.22020019675921
2005-11, -0.232719771194651
2005-12, -0.698319290698308
2006-01, -0.40481386824907
2006-02, -1.01325528271438
2006-03, -1.32355102256017
2006-04, -1.98042487674596
2006-05, -2.36928191990196
2006-06, -0.888630043105977
2006-07, 0.402692878231142
2006-08, 0.821542133011173
2006-09, 1.13836128173591
2006-10, 0.182172745384109
2006-11, -0.18266980868869
2006-12, -1.06187941065976
2007-01, -1.16548052995652
2007-02, -0.337974583144726
2007-03, -1.08746254205215
2007-04, -0.0857281531644974
2007-05, -0.785979180477711
2007-06, 1.49983224442127
2007-07, 1.87392229418261
2007-08, 2.3135351597893
2007-09, 0.39710934310987
2007-10, -0.179517805241729
2007-11, -0.0174977648021419
2007-12, 0.676236875043988
2008-01, 0.706997147028575
2008-02, 0.882278998008732
2008-03, 0.0488493694804221
2008-04, 0.493932372558339
2008-05, -1.0921217666021
2008-06, -0.256899691477837
2008-07, -0.721844592368544
2008-08, -0.0543895343903049
2008-09, 0.142495089890474
2008-10, -0.224903972175164
2008-11, -0.0759183056255551
2008-12, -0.455636730408365
2009-01, -1.43695304929899
2009-02, -0.727287090097295
2009-03, -1.1894875469919
2009-04, -0.116446516368582
2009-05, -0.0695031218136787
2009-06, 0.510503600698154
2009-07, 0.0627333652080594
2009-08, -0.859699470955014
2009-09, -1.36222620213227
2009-10, -0.348907053419971
2009-11, -0.328535787509888
2009-12, 0.267787793825699
2010-01, -1.66691833423184
2010-02, 0.316142130097726
2010-03, -0.33162334997132
2010-04, -0.34244543561878
2010-05, -0.839862301147172
2010-06, 0.0393604653195843
2010-07, 1.03025664323599
2010-08, 0.152663179958324
2010-09, -0.145932304916734
2010-10, -0.494865644374477
2010-11, 0.260623163710454
2010-12, 0.596836899258871
2011-01, -0.149979956095235
2011-02, -1.13228107695941
2011-03, -0.866424213459276
2011-04, 0.150175477281874
2011-05, 0.921379471310414
2011-06, 0.598057490560487
2011-07, 1.48790977191758
2011-08, 1.01805281368224
2011-09, 1.13306436773818
2011-10, -0.582891498338125
2011-11, 0.0948238729265264
2011-12, 0.311157486852698
2012-01, 0.662722233400691
2012-02, 0.296240169574579
2012-03, 0.775752333006855
2012-04, 0.914237583310962
2012-05, 0.709498083861927
2012-06, 0.67602285826593
2012-07, 0.219400926711492
2012-08, 0.228643515584387
2012-09, -1.14094421832273
2012-10, -1.5336334538261
2012-11, -1.40975891335374
2012-12, -1.1676407490903
2013-01, -0.593912913810156
2013-02, 0.267511579032793
2013-03, -0.164254310541151
2013-04, 0.175879078932522
2013-05, -0.0877835917009142
2013-06, 1.2396084643926
2013-07, 1.09282035664199
2013-08, 0.485966389820092
2013-09, -1.45302649684986
2013-10, -1.58418035364182
2013-11, -0.192248447223388
2013-12, -0.0739869193068557
2014-01, -0.591321127861767
2014-02, -1.58711719031537
2014-03, -1.50245953831455
2014-04, -0.601505248834992
2014-05, -0.947271959346175
2014-06, -0.956481278179163
2014-07, -1.97351299618089
2014-08, 0.0628912448086953
2014-09, 0.385181357146767
2014-10, 0.646890396864089
2014-11, -1.05080714588378
2014-12, -0.328014300622227
2015-01, -0.0134502300131335
2015-02, 0.271595464461635
2015-03, -0.779564135748951
2015-04, 0.508474467211852
2015-05, 0.908602985177191
2015-06, 1.19011330025456
2015-07, -0.368905592989819
2015-08, -0.508151324639029
2015-09, -0.167794466110307
2015-10, -0.377413914450372
2015-11, -0.128704964163009
2015-12, -0.00734161938469969
