"Description: ","Monthly number of days when TN > 20 °C"
"Station: ","sydney"
"Latitude: ","0"
"Longitude: ","0"
"Base period: ","1971 - 2000"
"ClimPACT_version: ","2.0.0"
"Date_of_calculation: ","2017-11-08"
time, tr, normalised (all years)
1936-01, 5, 0.46546177491485
1936-02, 3, 0.048675741167566
1936-03, 0, -0.576503309453359
1936-04, 0, -0.576503309453359
1936-05, 0, -0.576503309453359
1936-06, 0, -0.576503309453359
1936-07, 0, -0.576503309453359
1936-08, 0, -0.576503309453359
1936-09, 0, -0.576503309453359
1936-10, 1, -0.368110292579718
1936-11, 0, -0.576503309453359
1936-12, 4, 0.257068758041208
1937-01, 8, 1.09064082553577
1937-02, 4, 0.257068758041208
1937-03, 3, 0.048675741167566
1937-04, 0, -0.576503309453359
1937-05, 0, -0.576503309453359
1937-06, 0, -0.576503309453359
1937-07, 0, -0.576503309453359
1937-08, 0, -0.576503309453359
1937-09, 0, -0.576503309453359
1937-10, 0, -0.576503309453359
1937-11, 1, -0.368110292579718
1937-12, 6, 0.673854791788491
1938-01, 8, 1.09064082553577
1938-02, 3, 0.048675741167566
1938-03, 9, 1.29903384240942
1938-04, 0, -0.576503309453359
1938-05, 0, -0.576503309453359
1938-06, 0, -0.576503309453359
1938-07, 0, -0.576503309453359
1938-08, 0, -0.576503309453359
1938-09, 0, -0.576503309453359
1938-10, 0, -0.576503309453359
1938-11, 0, -0.576503309453359
1938-12, 2, -0.159717275706076
1939-01, 8, 1.09064082553577
1939-02, 11, 1.7158198761567
1939-03, 7, 0.882247808662133
1939-04, 1, -0.368110292579718
1939-05, 0, -0.576503309453359
1939-06, 0, -0.576503309453359
1939-07, 0, -0.576503309453359
1939-08, 0, -0.576503309453359
1939-09, 0, -0.576503309453359
1939-10, 0, -0.576503309453359
1939-11, 0, -0.576503309453359
1939-12, 2, -0.159717275706076
1940-01, 13, 2.13260590990398
1940-02, 7, 0.882247808662133
1940-03, 9, 1.29903384240942
1940-04, 0, -0.576503309453359
1940-05, 0, -0.576503309453359
1940-06, 0, -0.576503309453359
1940-07, 0, -0.576503309453359
1940-08, 0, -0.576503309453359
1940-09, 0, -0.576503309453359
1940-10, 0, -0.576503309453359
1940-11, 0, -0.576503309453359
1940-12, 6, 0.673854791788491
1941-01, 5, 0.46546177491485
1941-02, 6, 0.673854791788491
1941-03, 3, 0.048675741167566
1941-04, 0, -0.576503309453359
1941-05, 0, -0.576503309453359
1941-06, 0, -0.576503309453359
1941-07, 0, -0.576503309453359
1941-08, 0, -0.576503309453359
1941-09, 0, -0.576503309453359
1941-10, 0, -0.576503309453359
1941-11, 0, -0.576503309453359
1941-12, 2, -0.159717275706076
1942-01, 10, 1.50742685928306
1942-02, 10, 1.50742685928306
1942-03, 5, 0.46546177491485
1942-04, 0, -0.576503309453359
1942-05, 1, -0.368110292579718
1942-06, 0, -0.576503309453359
1942-07, 0, -0.576503309453359
1942-08, 0, -0.576503309453359
1942-09, 0, -0.576503309453359
1942-10, 0, -0.576503309453359
1942-11, 0, -0.576503309453359
1942-12, 3, 0.048675741167566
1943-01, 5, 0.46546177491485
1943-02, 4, 0.257068758041208
1943-03, 8, 1.09064082553577
1943-04, 0, -0.576503309453359
1943-05, 0, -0.576503309453359
1943-06, 0, -0.576503309453359
1943-07, 0, -0.576503309453359
1943-08, 0, -0.576503309453359
1943-09, 0, -0.576503309453359
1943-10, 0, -0.576503309453359
1943-11, 0, -0.576503309453359
1943-12, 0, -0.576503309453359
1944-01, 13, 2.13260590990398
1944-02, 5, 0.46546177491485
1944-03, 1, -0.368110292579718
1944-04, 0, -0.576503309453359
1944-05, 0, -0.576503309453359
1944-06, 0, -0.576503309453359
1944-07, 0, -0.576503309453359
1944-08, 0, -0.576503309453359
1944-09, 0, -0.576503309453359
1944-10, 1, -0.368110292579718
1944-11, 0, -0.576503309453359
1944-12, 3, 0.048675741167566
1945-01, 4, 0.257068758041208
1945-02, 4, 0.257068758041208
1945-03, 1, -0.368110292579718
1945-04, 0, -0.576503309453359
1945-05, 0, -0.576503309453359
1945-06, 0, -0.576503309453359
1945-07, 0, -0.576503309453359
1945-08, 0, -0.576503309453359
1945-09, 0, -0.576503309453359
1945-10, 0, -0.576503309453359
1945-11, 0, -0.576503309453359
1945-12, 0, -0.576503309453359
1946-01, 14, 2.34099892677763
1946-02, 9, 1.29903384240942
1946-03, 0, -0.576503309453359
1946-04, 0, -0.576503309453359
1946-05, 0, -0.576503309453359
1946-06, 0, -0.576503309453359
1946-07, 0, -0.576503309453359
1946-08, 0, -0.576503309453359
1946-09, 2, -0.159717275706076
1946-10, 0, -0.576503309453359
1946-11, 0, -0.576503309453359
1946-12, 3, 0.048675741167566
1947-01, 4, 0.257068758041208
1947-02, 12, 1.92421289303034
1947-03, 5, 0.46546177491485
1947-04, 0, -0.576503309453359
1947-05, 0, -0.576503309453359
1947-06, 0, -0.576503309453359
1947-07, 0, -0.576503309453359
1947-08, 0, -0.576503309453359
1947-09, 0, -0.576503309453359
1947-10, 0, -0.576503309453359
1947-11, 0, -0.576503309453359
1947-12, 2, -0.159717275706076
1948-01, 2, -0.159717275706076
1948-02, 16, 2.75778496052491
1948-03, 0, -0.576503309453359
1948-04, 0, -0.576503309453359
1948-05, 0, -0.576503309453359
1948-06, 0, -0.576503309453359
1948-07, 0, -0.576503309453359
1948-08, 0, -0.576503309453359
1948-09, 0, -0.576503309453359
1948-10, 1, -0.368110292579718
1948-11, 0, -0.576503309453359
1948-12, 0, -0.576503309453359
1949-01, 0, -0.576503309453359
1949-02, 9, 1.29903384240942
1949-03, 9, 1.29903384240942
1949-04, 1, -0.368110292579718
1949-05, 0, -0.576503309453359
1949-06, 0, -0.576503309453359
1949-07, 0, -0.576503309453359
1949-08, 0, -0.576503309453359
1949-09, 0, -0.576503309453359
1949-10, 1, -0.368110292579718
1949-11, 0, -0.576503309453359
1949-12, 0, -0.576503309453359
1950-01, 3, 0.048675741167566
1950-02, 4, 0.257068758041208
1950-03, 4, 0.257068758041208
1950-04, 0, -0.576503309453359
1950-05, 0, -0.576503309453359
1950-06, 0, -0.576503309453359
1950-07, 0, -0.576503309453359
1950-08, 0, -0.576503309453359
1950-09, 0, -0.576503309453359
1950-10, 0, -0.576503309453359
1950-11, 0, -0.576503309453359
1950-12, 3, 0.048675741167566
1951-01, 4, 0.257068758041208
1951-02, 6, 0.673854791788491
1951-03, 3, 0.048675741167566
1951-04, 0, -0.576503309453359
1951-05, 0, -0.576503309453359
1951-06, 0, -0.576503309453359
1951-07, 0, -0.576503309453359
1951-08, 0, -0.576503309453359
1951-09, 0, -0.576503309453359
1951-10, 0, -0.576503309453359
1951-11, 0, -0.576503309453359
1951-12, 0, -0.576503309453359
1952-01, 7, 0.882247808662133
1952-02, 3, 0.048675741167566
1952-03, 1, -0.368110292579718
1952-04, 0, -0.576503309453359
1952-05, 0, -0.576503309453359
1952-06, 0, -0.576503309453359
1952-07, 0, -0.576503309453359
1952-08, 0, -0.576503309453359
1952-09, 0, -0.576503309453359
1952-10, 0, -0.576503309453359
1952-11, 0, -0.576503309453359
1952-12, 2, -0.159717275706076
1953-01, 4, 0.257068758041208
1953-02, 5, 0.46546177491485
1953-03, 3, 0.048675741167566
1953-04, 1, -0.368110292579718
1953-05, 0, -0.576503309453359
1953-06, 0, -0.576503309453359
1953-07, 0, -0.576503309453359
1953-08, 0, -0.576503309453359
1953-09, 0, -0.576503309453359
1953-10, 0, -0.576503309453359
1953-11, 0, -0.576503309453359
1953-12, 1, -0.368110292579718
1954-01, 7, 0.882247808662133
1954-02, 10, 1.50742685928306
1954-03, 1, -0.368110292579718
1954-04, 0, -0.576503309453359
1954-05, 0, -0.576503309453359
1954-06, 0, -0.576503309453359
1954-07, 0, -0.576503309453359
1954-08, 0, -0.576503309453359
1954-09, 0, -0.576503309453359
1954-10, 0, -0.576503309453359
1954-11, 0, -0.576503309453359
1954-12, 5, 0.46546177491485
1955-01, 11, 1.7158198761567
1955-02, 8, 1.09064082553577
1955-03, 7, 0.882247808662133
1955-04, 0, -0.576503309453359
1955-05, 0, -0.576503309453359
1955-06, 0, -0.576503309453359
1955-07, 0, -0.576503309453359
1955-08, 0, -0.576503309453359
1955-09, 0, -0.576503309453359
1955-10, 0, -0.576503309453359
1955-11, 0, -0.576503309453359
1955-12, 0, -0.576503309453359
1956-01, 6, 0.673854791788491
1956-02, 13, 2.13260590990398
1956-03, 10, 1.50742685928306
1956-04, 0, -0.576503309453359
1956-05, 0, -0.576503309453359
1956-06, 0, -0.576503309453359
1956-07, 0, -0.576503309453359
1956-08, 0, -0.576503309453359
1956-09, 0, -0.576503309453359
1956-10, 0, -0.576503309453359
1956-11, 1, -0.368110292579718
1956-12, 2, -0.159717275706076
1957-01, 1, -0.368110292579718
1957-02, 3, 0.048675741167566
1957-03, 2, -0.159717275706076
1957-04, 1, -0.368110292579718
1957-05, 0, -0.576503309453359
1957-06, 0, -0.576503309453359
1957-07, 0, -0.576503309453359
1957-08, 0, -0.576503309453359
1957-09, 0, -0.576503309453359
1957-10, 0, -0.576503309453359
1957-11, 0, -0.576503309453359
1957-12, 6, 0.673854791788491
1958-01, 6, 0.673854791788491
1958-02, 6, 0.673854791788491
1958-03, 8, 1.09064082553577
1958-04, 1, -0.368110292579718
1958-05, 0, -0.576503309453359
1958-06, 0, -0.576503309453359
1958-07, 0, -0.576503309453359
1958-08, 0, -0.576503309453359
1958-09, 0, -0.576503309453359
1958-10, 0, -0.576503309453359
1958-11, 0, -0.576503309453359
1958-12, 3, 0.048675741167566
1959-01, 13, 2.13260590990398
1959-02, 9, 1.29903384240942
1959-03, 4, 0.257068758041208
1959-04, 1, -0.368110292579718
1959-05, 0, -0.576503309453359
1959-06, 0, -0.576503309453359
1959-07, 0, -0.576503309453359
1959-08, 0, -0.576503309453359
1959-09, 0, -0.576503309453359
1959-10, 0, -0.576503309453359
1959-11, 5, 0.46546177491485
1959-12, 1, -0.368110292579718
1960-01, 16, 2.75778496052491
1960-02, 5, 0.46546177491485
1960-03, 0, -0.576503309453359
1960-04, 0, -0.576503309453359
1960-05, 0, -0.576503309453359
1960-06, 0, -0.576503309453359
1960-07, 0, -0.576503309453359
1960-08, 0, -0.576503309453359
1960-09, 0, -0.576503309453359
1960-10, 0, -0.576503309453359
1960-11, 0, -0.576503309453359
1960-12, 2, -0.159717275706076
1961-01, 4, 0.257068758041208
1961-02, 4, 0.257068758041208
1961-03, 0, -0.576503309453359
1961-04, 0, -0.576503309453359
1961-05, 0, -0.576503309453359
1961-06, 0, -0.576503309453359
1961-07, 0, -0.576503309453359
1961-08, 0, -0.576503309453359
1961-09, 0, -0.576503309453359
1961-10, 0, -0.576503309453359
1961-11, 0, -0.576503309453359
1961-12, 5, 0.46546177491485
1962-01, 4, 0.257068758041208
1962-02, 10, 1.50742685928306
1962-03, 0, -0.576503309453359
1962-04, 0, -0.576503309453359
1962-05, 0, -0.576503309453359
1962-06, 0, -0.576503309453359
1962-07, 0, -0.576503309453359
1962-08, 0, -0.576503309453359
1962-09, 0, -0.576503309453359
1962-10, 0, -0.576503309453359
1962-11, 0, -0.576503309453359
1962-12, 2, -0.159717275706076
1963-01, 7, 0.882247808662133
1963-02, 10, 1.50742685928306
1963-03, 6, 0.673854791788491
1963-04, 0, -0.576503309453359
1963-05, 0, -0.576503309453359
1963-06, 0, -0.576503309453359
1963-07, 0, -0.576503309453359
1963-08, 0, -0.576503309453359
1963-09, 0, -0.576503309453359
1963-10, 0, -0.576503309453359
1963-11, 0, -0.576503309453359
1963-12, 6, 0.673854791788491
1964-01, 10, 1.50742685928306
1964-02, 11, 1.7158198761567
1964-03, 5, 0.46546177491485
1964-04, 0, -0.576503309453359
1964-05, 0, -0.576503309453359
1964-06, 0, -0.576503309453359
1964-07, 0, -0.576503309453359
1964-08, 0, -0.576503309453359
1964-09, 0, -0.576503309453359
1964-10, 1, -0.368110292579718
1964-11, 1, -0.368110292579718
1964-12, 1, -0.368110292579718
1965-01, 0, -0.576503309453359
1965-02, 9, 1.29903384240942
1965-03, 5, 0.46546177491485
1965-04, 0, -0.576503309453359
1965-05, 0, -0.576503309453359
1965-06, 0, -0.576503309453359
1965-07, 0, -0.576503309453359
1965-08, 0, -0.576503309453359
1965-09, 1, -0.368110292579718
1965-10, 0, -0.576503309453359
1965-11, 0, -0.576503309453359
1965-12, 3, 0.048675741167566
1966-01, 7, 0.882247808662133
1966-02, 7, 0.882247808662133
1966-03, 4, 0.257068758041208
1966-04, 0, -0.576503309453359
1966-05, 0, -0.576503309453359
1966-06, 0, -0.576503309453359
1966-07, 0, -0.576503309453359
1966-08, 0, -0.576503309453359
1966-09, 0, -0.576503309453359
1966-10, 0, -0.576503309453359
1966-11, 3, 0.048675741167566
1966-12, 4, 0.257068758041208
1967-01, 12, 1.92421289303034
1967-02, 5, 0.46546177491485
1967-03, 0, -0.576503309453359
1967-04, 0, -0.576503309453359
1967-05, 0, -0.576503309453359
1967-06, 0, -0.576503309453359
1967-07, 0, -0.576503309453359
1967-08, 0, -0.576503309453359
1967-09, 0, -0.576503309453359
1967-10, 0, -0.576503309453359
1967-11, 3, 0.048675741167566
1967-12, 2, -0.159717275706076
1968-01, 13, 2.13260590990398
1968-02, 10, 1.50742685928306
1968-03, 15, 2.54939194365127
1968-04, 2, -0.159717275706076
1968-05, 0, -0.576503309453359
1968-06, 0, -0.576503309453359
1968-07, 0, -0.576503309453359
1968-08, 0, -0.576503309453359
1968-09, 0, -0.576503309453359
