"Description: ","Standardised Precipitation Index"
1942-07, 0.421481132853704
1942-08, 0.532426130080794
1942-09, -1.36891568200515
1942-10, -0.63234201227528
1942-11, 0.00890734957348448
1942-12, 0.0983053114308515
1943-01, -0.226940634737341
1943-02, -0.509917281517246
1943-03, -0.827127220720308
1943-04, -1.52313830340171
1943-05, -0.412452931470161
1943-06, -0.905060664539376
1943-07, -0.972124467967913
1943-08, 0.0739981793803696
1943-09, 1.05240557247325
1943-10, 1.51020436953832
1943-11, 0.884651578073678
1943-12, 1.25779641571208
1944-01, 1.21089681869389
1944-02, 0.591953263351837
1944-03, -0.506791042686685
1944-04, -0.411148954505316
1944-05, -1.0940768541803
1944-06, -1.22079422742392
1944-07, -0.866502098181049
1944-08, -0.516859042386569
1944-09, -0.29794256762487
1944-10, -0.581025044414951
1944-11, -0.93363561440173
1944-12, -0.906809363865701
1945-01, -1.65429095413499
1945-02, -2.54574574413859
1945-03, -2.75611171861237
1945-04, -0.73153815386137
1945-05, -0.0688726878817408
1945-06, 0.451204334325358
1945-07, 0.80647421959971
1945-08, 0.966803079589962
1945-09, 1.11923795559835
1945-10, 0.267174388925283
1945-11, -0.391088259387931
1945-12, -1.00800464583547
1946-01, -2.11987157397186
1946-02, -2.1599592666195
1946-03, -1.67594272127399
1946-04, -0.467460308001967
1946-05, -0.485016193756467
1946-06, -0.157506917001167
1946-07, 0.0379978565070336
1946-08, -0.116133016827045
1946-09, -0.0823782078946694
1946-10, -1.31242549239306
1946-11, -1.00638509626067
1946-12, -1.76121435478443
1947-01, -1.99937275283052
1947-02, -1.109861889409
1947-03, -1.15809168122547
1947-04, -0.590476821964107
1947-05, -0.544231151234773
1947-06, -0.571002972444157
1947-07, -0.472748455766952
1947-08, -0.783497231496024
1947-09, -0.559851489831216
1947-10, -1.60993973636194
1947-11, -1.70867541690581
1947-12, -0.200087540774494
1948-01, 0.509902101855087
1948-02, 0.470811105256747
1948-03, 0.377819797293716
1948-04, 0.126454589371834
1948-05, 0.279881082789833
1948-06, -0.000358749258683984
1948-07, -0.661216169851482
1948-08, -0.757087780699779
1948-09, -0.415096111478236
1948-10, -0.555280900361723
1948-11, -1.23381741494604
1948-12, -1.497629612584
1949-01, -0.282679813629788
1949-02, 0.339301104288557
1949-03, 0.0584165329268403
1949-04, -0.0272995201021755
1949-05, 0.245905809167037
1949-06, 1.13447060249844
1949-07, 0.730240871359536
1949-08, 0.732830521365625
1949-09, 1.38215035497948
1949-10, 2.03349681865714
1949-11, 1.93199394577667
1949-12, 0.591122395142151
1950-01, 0.697524330774664
1950-02, 0.668068627720231
1950-03, -0.158627016467116
1950-04, 0.237792988830852
1950-05, 0.488496992489927
1950-06, 2.03579383692561
1950-07, 2.84291562721909
1950-08, 2.69048324740105
1950-09, 2.64364407192577
1950-10, 3.55771694119447
1950-11, 3.25159511706128
1950-12, 1.30579666571076
1951-01, 0.745715638686855
1951-02, 0.464251053538844
1951-03, 0.130493787622186
1951-04, -0.335307230759112
1951-05, -0.137974449181479
1951-06, 0.802755955706064
1951-07, 0.227329340161046
1951-08, 0.748464022162709
1951-09, 0.990927851126807
1951-10, 1.51896148652051
1951-11, 0.838940172755209
1951-12, -0.568380857822636
1952-01, -0.897132534209797
1952-02, -1.88418922158728
1952-03, -2.28865246015551
1952-04, -1.04321479551545
1952-05, -0.81519118309305
1952-06, -0.394055473759316
1952-07, 0.529292063879675
1952-08, 1.46968776031383
1952-09, 1.45581643578919
1952-10, 1.91855569990728
1952-11, 1.92288067543172
1952-12, 1.62198851953487
1953-01, 0.770511313126036
1953-02, 0.0466834386190192
1953-03, 0.0937212938915191
1953-04, -0.817864102874468
1953-05, 0.213955738241104
1953-06, -0.00677488206109138
1953-07, 0.292330170445
1953-08, -0.105918253571213
1953-09, -0.0757623908188301
1953-10, 0.324380782527044
1953-11, -1.36444511000915
1953-12, -1.08292584458532
1954-01, -1.33309195157839
1954-02, -0.249774524092985
1954-03, -0.623750419508805
1954-04, -0.966155393313196
1954-05, -1.09194983506093
1954-06, -1.24936579059974
1954-07, -1.14450785065543
1954-08, -2.36687498722425
1954-09, -1.53772351651416
1954-10, -0.811358278347135
1954-11, -0.0384278369598404
1954-12, 0.556702107946411
1955-01, 0.800885888725004
1955-02, 1.58077329284555
1955-03, 1.71213743387248
1955-04, 1.17528843078794
1955-05, 1.69498732525477
1955-06, 1.60715131908169
1955-07, 1.38007750204
1955-08, 0.671507159748992
1955-09, 0.231606181239982
1955-10, 0.252763322637844
1955-11, -0.246494965027372
1955-12, 0.545912597936819
1956-01, 0.487897709999852
1956-02, 2.46049720261317
1956-03, 2.89776845494602
1956-04, 2.4503412326452
1956-05, 2.25117705117761
1956-06, 2.03678675474331
1956-07, 2.26251711312434
1956-08, 0.947922581857274
1956-09, 0.0823687190818362
1956-10, 0.45882285150234
1956-11, -0.23271486381514
1956-12, -1.13099720378875
1957-01, -1.66082717337306
1957-02, -2.01790683093474
1957-03, -1.73652078894634
1957-04, -1.99972565827009
1957-05, -2.13391510050962
1957-06, -2.21505010313958
1957-07, -1.54811495638138
1957-08, -0.910140947814497
1957-09, -0.94762960108979
1957-10, -1.25767534577384
1957-11, -0.969484107407716
1957-12, -0.462212034596273
1958-01, -0.924179038250388
1958-02, 0.174663060271783
1958-03, 1.07976242349867
1958-04, 1.03687362489306
1958-05, 0.980703088589208
1958-06, 1.23736820019072
1958-07, 1.23922985449303
1958-08, 0.407902118232933
1958-09, -0.479111417376074
1958-10, -0.629728378533047
1958-11, -0.536133994115483
1958-12, -0.511254108314956
1959-01, -0.170308998162918
1959-02, 0.202016630726562
1959-03, 0.316704251208151
1959-04, 0.0912662094330565
1959-05, 0.206696351059693
1959-06, -0.130966468951309
1959-07, 0.251470389213949
1959-08, -0.0564966437014706
1959-09, 0.0756623553094956
1959-10, 1.38141533377638
1959-11, 1.52918547240157
1959-12, 1.43183432322242
1960-01, 0.582189590752008
1960-02, 0.448752300499791
1960-03, -0.0980648058150559
1960-04, -1.48833534727427
1960-05, -1.50447928296137
1960-06, -1.4242645713366
1960-07, -0.785499883342901
1960-08, -0.759618611570085
1960-09, -0.266690726231586
1960-10, 1.06003424072596
1960-11, 0.89667938404163
1960-12, 1.65520528639611
1961-01, 1.11720978032412
1961-02, 1.03792955910657
1961-03, 0.499712333732722
1961-04, -0.454528834157913
1961-05, -0.696355664331707
1961-06, -1.90393977666992
1961-07, -1.86878782439648
1961-08, -0.674563125001366
1961-09, -0.204227321136465
1961-10, -0.240638295464803
1961-11, 1.9802265073813
1961-12, 2.41594677925392
1962-01, 2.5668769560388
1962-02, 2.1841645255695
1962-03, 1.71785086776942
1962-04, 1.50445940714349
1962-05, 0.713623518042953
1962-06, -0.0876185754755549
1962-07, -0.0988183953338228
1962-08, -0.128511389476863
1962-09, 0.316633706574503
1962-10, 0.146245636168273
1962-11, -1.44192542286161
1962-12, -0.296546067916604
1963-01, -0.331800757976704
1963-02, -0.896879362050505
1963-03, 0.285208524012388
1963-04, 0.883956500850632
1963-05, 1.4821294462994
1963-06, 1.68421362353538
1963-07, 1.8179790958508
1963-08, 2.46428340151719
1963-09, 1.6575276051541
1963-10, 1.71505070993768
1963-11, 0.990970181702717
1963-12, 1.22537847597427
1964-01, 0.737273187463905
1964-02, -0.642081250106118
1964-03, -0.220051179242033
1964-04, -0.0225067228713169
1964-05, 0.0790226140252382
1964-06, 0.362227480002661
1964-07, 0.604060603301715
1964-08, 0.702099280850096
1964-09, 0.443695662013082
1964-10, 0.464449974037815
1964-11, 0.477346274935873
1964-12, -1.38557189270832
1965-01, -1.72608159733373
1965-02, -2.00046283908696
1965-03, -2.32294720524608
1965-04, -2.28083497730598
1965-05, -2.63766700887101
1965-06, -1.44021405945968
1965-07, -0.911854946241217
1965-08, -0.755570148401309
1965-09, 0.0645877257351595
1965-10, 0.688753082070041
1965-11, 0.669811431352563
1965-12, 0.0846160391039819
1966-01, -0.767302850110861
1966-02, -0.220247544882167
1966-03, -0.336386094177586
1966-04, -0.212500309355998
1966-05, -0.122243360142004
1966-06, -0.00149030197170906
1966-07, 0.215806322063586
1966-08, 0.175521990161077
1966-09, 0.150652137866505
1966-10, -0.693580191992688
1966-11, -0.0236810442386366
1966-12, 0.0606642082958322
1967-01, 0.432654095986505
1967-02, 0.565396466191424
1967-03, 0.536991335801202
1967-04, 0.288867002885711
1967-05, -0.254499637217776
1967-06, 0.142786675014443
1967-07, -0.13663245932673
1967-08, 0.143292215251432
1967-09, 0.293342877408949
1967-10, 0.684356171253195
1967-11, 1.0890427440534
1967-12, 0.416409060764797
1968-01, 0.562839104391287
1968-02, -0.446814584321652
1968-03, -0.766792104977437
1968-04, -1.15317995998409
1968-05, -1.28813401635234
1968-06, -1.55287856324334
1968-07, -1.82763725615998
1968-08, -1.4885209410687
1968-09, -1.58001059133141
1968-10, -2.09143231442418
1968-11, -2.98626938632334
1968-12, -1.68859823522968
1969-01, -2.56788242372903
1969-02, -0.96419115589431
1969-03, -0.780841968628011
1969-04, -0.0268999059097153
1969-05, 0.0422325769658686
1969-06, 0.283819050153403
1969-07, 0.603329776950282
1969-08, 0.400772509080991
1969-09, 0.576779247033861
1969-10, 0.17351288065854
1969-11, 1.23573240653566
1969-12, 0.711699413073184
1970-01, 0.808339785675589
1970-02, 0.106821836524566
1970-03, 0.302033059271822
1970-04, 0.160585928112427
1970-05, -1.02767452813467
1970-06, -1.15924876076121
1970-07, -1.79238964921705
1970-08, -1.6355745533493
1970-09, -1.21958577204677
1970-10, -1.8172127241903
1970-11, -0.80485143509266
1970-12, 0.715153964301624
1971-01, 0.917921349677542
1971-02, 1.33148192956556
1971-03, 0.591381042126298
1971-04, 0.665706284493896
1971-05, 0.554761360966282
1971-06, -0.387006741285707
1971-07, -0.608521039080007
1971-08, -0.405390357134113
1971-09, -0.162397411556925
1971-10, -0.679011306688298
1971-11, -0.760701799828867
1971-12, -0.0631039408075182
1972-01, 1.26628196145465
1972-02, 0.809434437784435
1972-03, 0.896967803456745
1972-04, 0.912101610200247
1972-05, 0.939168342785374
1972-06, 0.689792526319037
1972-07, -0.531727762630815
1972-08, -0.649926208673649
1972-09, -1.07417480852581
1972-10, -0.607578776154411
1972-11, -0.682885859171557
1972-12, -0.78250913715174
1973-01, 0.275050307280455
1973-02, 1.51015853358289
1973-03, 1.33173813398027
1973-04, 0.769643692145018
1973-05, 0.631223660703255
1973-06, 0.533121694679728
1973-07, 0.216204165809539
1973-08, -0.804972992650777
1973-09, -0.467882550934255
1973-10, 0.054541753506531
1973-11, 0.529589256960236
1973-12, 0.591122395142151
1974-01, 0.607407540964398
1974-02, 0.591496617196625
1974-03, 0.968396823196534
1974-04, 0.698927345429914
1974-05, 1.04362266469185
1974-06, 1.36388196526047
1974-07, 1.15967230633078
1974-08, 1.43084425293389
1974-09, 0.956568995962936
1974-10, 1.0327269961623
1974-11, 0.430891624278191
1974-12, -0.206692694560224
1975-01, -0.495865877726554
1975-02, -0.938165123848257
1975-03, 0.409104432580944
1975-04, 0.251647004539861
1975-05, -0.116875354763385
1975-06, 0.858866838089061
1975-07, 1.17951658261319
1975-08, 0.920958676596359
1975-09, 0.0231341949095746
1975-10, 0.334898845108653
1975-11, 0.432857228747746
1975-12, -1.07570944758698
1976-01, -0.0132996385615462
1976-02, 0.815110998770924
1976-03, 1.32594283293802
1976-04, 0.889793519208608
1976-05, 0.857660810118775
1976-06, 1.00345588419645
1976-07, 0.835797090076388
1976-08, 0.279626286516791
1976-09, -0.0531206017293209
1976-10, 1.09351715909281
1976-11, 1.49335019986101
1976-12, 1.17920333102494
1977-01, 0.708723706064817
1977-02, 1.06292875724765
1977-03, 1.10082017109179
1977-04, 0.0223529858211771
1977-05, -0.00571454400293331
1977-06, 0.0951089670227627
1977-07, -0.0554061370736685
1977-08, -0.489969204689408
1977-09, -1.08166683188776
1977-10, -1.46382683858265
1977-11, -2.1305131693501
1977-12, -2.3747567019421
1978-01, -1.11233038481603
1978-02, -1.42283856743961
1978-03, -0.497698500468899
1978-04, -0.0662491361133611
1978-05, 0.2349018352155
1978-06, 1.01252108561991
1978-07, 0.632474392096814
1978-08, 0.854032742489897
1978-09, 0.644102271311553
1978-10, 0.805073196309819
1978-11, 0.694479149787663
1978-12, -0.115330760313811
1979-01, 0.000354194185346022
1979-02, -0.286692261277708
1979-03, -0.24610467868969
1979-04, -0.657047730801036
1979-05, -0.624927003065896
1979-06, -0.466927678213815
1979-07, -0.637220314475896
1979-08, -0.484333002730242
1979-09, -0.865270444177537
1979-10, -0.899731755611089
1979-11, -1.12805854023753
1979-12, -2.04496580178568
1980-01, -1.36365684709968
1980-02, -1.11053985973541
1980-03, -1.17005710372889
1980-04, -1.41282154278898
1980-05, -1.157943853788
1980-06, -1.09175957082031
1980-07, -1.6267189653268
1980-08, -1.76995701479279
1980-09, -1.61451097962031
1980-10, -1.8730476960675
1980-11, -2.32680483086196
1980-12, -1.47518622190425
1981-01, -1.9301450444237
1981-02, -0.753198681272641
1981-03, -0.871749118164985
1981-04, -0.526880979593005
1981-05, -0.443643944992674
1981-06, -0.713805562324497
1981-07, -0.586771711872677
1981-08, -1.44659272690573
1981-09, -1.14176702598631
1981-10, -0.775326715427602
1981-11, -0.465073781341789
1981-12, -0.0362231933150341
1982-01, -0.372908385032728
1982-02, -0.463510854269284
1982-03, 0.0539837079115009
1982-04, -0.955428980033262
1982-05, -1.65707111611942
1982-06, -1.62957091193081
1982-07, -0.87636031209777
1982-08, -0.669622239684608
1982-09, -0.306801548718336
1982-10, -0.0888816052318159
1982-11, 0.00132569334886472
1982-12, -0.144439875902262
1983-01, -1.2954443010438
1983-02, -1.25989679862079
1983-03, -0.774351202550543
1983-04, -0.375222719814418
1983-05, 0.366272818892246
1983-06, 0.369161513564993
1983-07, 0.625568906050316
1983-08, 0.945598590134934
1983-09, 0.355845629065708
1983-10, 0.618424382962608
1983-11, -0.334276351327071
1983-12, 0.126536898384099
1984-01, 0.499147250300913
1984-02, 0.333038230270674
1984-03, 0.935018148374003
1984-04, 0.547468665620699
1984-05, 0.850362832554158
1984-06, 0.598471258626098
1984-07, 0.740191736066372
1984-08, 0.494380301823018
1984-09, -0.132003715643072
1984-10, -0.324907543034734
1984-11, 1.55463334462189
1984-12, 1.71269271793
1985-01, 0.906774379966103
1985-02, 0.947761303827676
1985-03, 0.66424989244316
1985-04, 1.28755095347947
1985-05, -0.0934202940274902
1985-06, -0.173591808265487
1985-07, 0.377943215561712
1985-08, 0.417265036496541
1985-09, 0.680322787745466
1985-10, 0.335949366572008
1985-11, 0.0439325148463455
1985-12, 0.217815808724712
1986-01, 0.443567220414562
1986-02, 0.564478113049598
1986-03, -0.094852313065364
1986-04, -0.440753615007444
1986-05, -0.538727366331
1986-06, -1.14301554318301
1986-07, -2.0098885630615
1986-08, 0.182649934237018
1986-09, 0.556136618924433
1986-10, 0.588614078345871
1986-11, 1.03657694894066
1986-12, 1.19811667615131
1987-01, 1.08834331384427
1987-02, -1.51164198270835
1987-03, -0.987030121184735
1987-04, -1.09643284559075
1987-05, -1.68541994244135
1987-06, -1.41330828501143
1987-07, -0.980127616854115
1987-08, 0.0220618037229435
1987-09, -0.232705977229348
1987-10, 1.03546418920485
1987-11, 1.58267923809426
1987-12, 1.70373452866962
1988-01, 2.07043778855906
1988-02, 1.58793587695388
1988-03, 1.38765933540173
1988-04, 1.76820384447789
1988-05, 1.70228304511254
1988-06, 1.47634516227244
1988-07, 1.34090020785399
1988-08, 1.34185214672435
1988-09, 1.68246667255932
1988-10, 0.23938007485472
1988-11, 0.322448093485257
1988-12, 0.838040033144541
1989-01, 0.600085575182097
1989-02, 0.644635612737274
1989-03, 0.304131806420751
1989-04, 1.36393852662193
1989-05, 1.25283177006987
1989-06, 1.47359070288088
1989-07, 1.44493068251627
1989-08, 1.39471554081012
1989-09, 1.13949199056926
1989-10, -0.0038644914620566
1989-11, -0.472974232579665
1989-12, -0.911585748263018
1990-01, -0.964789041044133
1990-02, 1.59396032871312
1990-03, 1.66429459339512
1990-04, 2.21065928754959
1990-05, 2.4151533498732
1990-06, 1.89602423850133
1990-07, 2.19644722219229
1990-08, 1.03342624415081
1990-09, 1.38130911179268
1990-10, 0.848776501353017
1990-11, 0.414149421722845
1990-12, 0.651203203601088
1991-01, 0.563300775568169
1991-02, -0.337907075105952
1991-03, -1.76686294688428
1991-04, -1.72099270350801
1991-05, -1.17749384822233
1991-06, -0.0192575663174093
1991-07, 0.190669889705751
1991-08, 0.124473988827131
1991-09, 0.415485341907223
1991-10, 0.481801471355735
1991-11, -0.00138531593439551
1991-12, -0.5166811141165
1992-01, -1.28664486571066
1992-02, 0.749215989995701
1992-03, 0.570016709184371
1992-04, 0.557238459797932
1992-05, 0.621822181377793
1992-06, 0.134755083560635
1992-07, 0.197067276814912
1992-08, -1.33421563672155
1992-09, -1.14471871511781
1992-10, -1.35068211310438
1992-11, -0.738492463419272
1992-12, 0.138570497740637
1993-01, -0.00909377835718286
1993-02, 0.0743035579055272
1993-03, 0.0504342641613025
1993-04, -0.114139734142793
1993-05, -0.693014676996661
1993-06, -1.62548986821614
1993-07, -1.18551562973593
1993-08, -1.16922661537097
1993-09, -0.393591913059673
1993-10, -0.4544801089995
1993-11, 0.0471511931209041
1993-12, 0.235417354485852
1994-01, -0.445291184768615
1994-02, -0.431901632339815
1994-03, -0.580267889313518
1994-04, -0.308207493229762
1994-05, -0.632432771385619
1994-06, -0.629164289260066
1994-07, -0.296772472736725
1994-08, -0.452555143138699
1994-09, -0.864202554835304
1994-10, -1.76754087555298
1994-11, -1.42849570971707
1994-12, -0.93351543381436
1995-01, -1.30279415909951
1995-02, -1.33110992441018
1995-03, -0.661397579693916
1995-04, -0.850896943716969
1995-05, -0.318585283249824
1995-06, -0.324119283186247
1995-07, -0.484005231373765
1995-08, -0.526815408368003
1995-09, 0.0351441034017979
1995-10, 0.270370841348292
1995-11, 0.294161630528416
1995-12, 0.457138644576796
1996-01, 0.78153904770586
1996-02, 0.858563156203531
1996-03, -0.267062716628564
1996-04, -0.401038362237791
1996-05, -0.466074922009645
1996-06, -0.36758340872604
1996-07, -0.558914852104511
1996-08, 0.0311067477584342
1996-09, 0.565784097996203
1996-10, 0.802209791362975
1996-11, 0.468093244572457
1996-12, 0.117485965342317
1997-01, 0.39400953660217
1997-02, 0.170171477039422
1997-03, -0.704708161688853
1997-04, -0.877742707554668
1997-05, -0.50768516029777
1997-06, -0.425720553202303
1997-07, -0.211537118198377
1997-08, -0.521122763182207
1997-09, 0.258304309609618
1997-10, 0.695584986349671
1997-11, -0.116287570327991
1997-12, -0.177613414529011
1998-01, -1.1424353052373
1998-02, -1.34335332777449
1998-03, -2.33643365050958
1998-04, -0.638306474304452
1998-05, 0.290022616381622
1998-06, 0.45800258952916
1998-07, 0.692380227142192
1998-08, 2.16186702149052
1998-09, 2.28263478787836
1998-10, 2.24916681451353
1998-11, 1.4679996781806
1998-12, 1.31781034485644
1999-01, 1.41923828984404
1999-02, -0.31111002427568
1999-03, -0.717473778681064
1999-04, 0.100575494470641
1999-05, 0.00872674270572269
1999-06, -0.0260818738465389
1999-07, 0.24396507085295
1999-08, 0.368351165746147
1999-09, 0.674310044669935
1999-10, 0.860115546461191
1999-11, 1.02098800859219
1999-12, 1.15282048379939
2000-01, 0.291259943970224
2000-02, -0.521014982420729
2000-03, 0.193701583664288
2000-04, -0.562435665180217
2000-05, -0.789653050908955
2000-06, -1.18681174016769
2000-07, -1.14842000812226
2000-08, -0.912255917451346
2000-09, -1.72920304428929
2000-10, -2.07115966276081
2000-11, -1.21004195506579
2000-12, -0.719583328588499
2001-01, -0.210365554976468
2001-02, 0.068180322518177
2001-03, 0.0646150799037612
2001-04, 0.240042648060323
2001-05, 1.00712552030282
2001-06, 0.725826261352843
2001-07, 0.816268318353413
2001-08, 0.82139198517463
2001-09, 0.810910841807506
2001-10, 0.61644265142277
2001-11, -0.879153037542019
2001-12, -0.380685311657724
2002-01, -1.03507975366699
2002-02, 0.326284230745874
2002-03, 0.0156776257626421
2002-04, 0.0247212959674741
2002-05, -0.0420358446651725
2002-06, -0.273860864040809
2002-07, -0.353680690498808
2002-08, -1.98029056490052
2002-09, -1.56259252251937
2002-10, -2.64671227750872
2002-11, -3.21148377585473
2002-12, -2.0183751611431
2003-01, -2.7960183076613
2003-02, -2.629411342862
2003-03, -1.91909675917145
2003-04, -0.831139509555527
2003-05, 0.4455884023828
2003-06, 0.257252765396134
2003-07, 0.688792842563018
2003-08, 0.765770833230877
2003-09, 0.612971106780728
2003-10, 0.528442674424108
2003-11, -0.775142021067673
2003-12, -0.495026163836425
2004-01, -1.01602178735771
2004-02, -0.677163508050458
2004-03, -0.501737146109476
2004-04, -0.938130988674745
2004-05, -1.56919029004735
2004-06, -1.85477837674259
2004-07, -1.72433170033424
2004-08, -1.32223479673573
2004-09, -1.04725793958278
2004-10, 0.0153127075604784
2004-11, 0.373513737288862
2004-12, 0.781516899203866
2005-01, 0.568837223688757
2005-02, 0.259181480919123
2005-03, 0.283944197639588
2005-04, -0.741617102643574
2005-05, -0.893880709276588
2005-06, -1.0481193733826
2005-07, -0.863394309537893
2005-08, -1.31864919737989
2005-09, -1.4208833019399
2005-10, -1.72030119882832
2005-11, -0.994508427704839
2005-12, -0.940400658169074
2006-01, -1.03917663136146
2006-02, -0.929096721347814
2006-03, -1.31924285182827
2006-04, -1.5461453302463
2006-05, -2.19886315632377
2006-06, -1.39693951319984
2006-07, -1.09623363325102
2006-08, -0.695886710926151
2006-09, 0.334277355270065
2006-10, 0.617433617068674
2006-11, 0.660936571325613
2006-12, 0.427559410537685
2007-01, -0.458167609024357
2007-02, -0.535075548924289
2007-03, -1.65667128790731
2007-04, -0.768630783607435
2007-05, -1.00632875168185
2007-06, 0.586598314557617
2007-07, 0.945227818613768
2007-08, 1.20806357876731
2007-09, 1.34356321180197
2007-10, 1.33420858039022
2007-11, 1.93745471902508
2007-12, 0.54906256648255
2008-01, 0.146724192301668
2008-02, 0.484838114915863
2008-03, 0.181647857827636
2008-04, 0.472081192085731
2008-05, -0.215006679525459
2008-06, -0.379970405152749
2008-07, -0.00154517576845634
2008-08, -0.793707473993099
2008-09, -0.201650754753592
2008-10, -0.642813085503033
2008-11, -0.139201466541571
2008-12, -0.214414510317551
2009-01, -1.07487820084346
2009-02, -0.748249792451135
2009-03, -1.31300790466735
2009-04, -0.885735731459201
2009-05, -0.690153307894638
2009-06, -0.524834834318901
2009-07, -0.166955736360485
2009-08, -0.528714913719793
2009-09, -0.317910154619984
2009-10, -0.143942821720579
2009-11, -0.755464396341316
2009-12, -0.764868003843887
2010-01, -1.39373948321024
2010-02, -0.140868181305184
2010-03, -0.33056548161482
2010-04, -1.17864456142575
2010-05, -0.475083194916412
2010-06, -0.311089565840251
2010-07, 0.253443374821389
2010-08, -0.477768244355418
2010-09, -0.1185853651495
2010-10, 0.267174388925283
2010-11, 0.108909799405349
2010-12, 0.074952204339919
2011-01, -0.691245794133962
2011-02, -0.962885731444704
2011-03, -0.45652914220153
2011-04, -0.0413106767879491
2011-05, -0.0623509660103975
2011-06, -0.204366484064738
2011-07, 0.901475143448418
2011-08, 1.13464490310759
2011-09, 0.992468614504519
2011-10, 0.716510152838545
2011-11, 0.793697877783743
2011-12, 0.93248715343179
2012-01, -0.0811688630534143
2012-02, 0.0384671374433728
2012-03, 0.533396463243235
2012-04, 0.86249150183067
2012-05, 0.450657701219579
2012-06, 0.810947271418699
2012-07, 0.825345067774477
2012-08, 0.636080724465468
2012-09, 0.0367422061528926
2012-10, -0.776003596672645
2012-11, -0.585273598299034
2012-12, -1.57808240921708
2013-01, -1.47630793310963
2013-02, -0.699091641429137
2013-03, -0.799290730061872
2013-04, -0.108428097173245
2013-05, 0.0802041187732653
2013-06, 0.833557613031056
2013-07, 0.771331664690212
2013-08, 0.36456509975948
2013-09, 0.56303022884298
2013-10, 0.0912223387449017
2013-11, 0.555967502546941
2013-12, -0.673665137158671
2014-01, -1.27494665974464
2014-02, -1.19417188341103
2014-03, -1.08826465052306
2014-04, -0.738734574226845
2014-05, -1.72040783676908
2014-06, -1.65240122010509
2014-07, -1.47373759554681
2014-08, -0.421968952424965
2014-09, -0.250960721999342
2014-10, -0.424515604613005
2014-11, -0.413799765225107
2014-12, 0.18038384331024
2015-01, 0.541088132621124
2015-02, -0.449113579859199
2015-03, -0.717473778681064
2015-04, 0.372179437658003
2015-05, 0.671054485148122
2015-06, 0.448482168674593
2015-07, 0.282542118394964
2015-08, 0.483342987077099
2015-09, 0.817357749492917
2015-10, -0.435727582643363
2015-11, -0.281729257901139
2015-12, -0.0315003173134604
