1936	1	1	0.3	23.7	18.7
1936	1	2	0.5	24.1	17.7
1936	1	3	0	25	19.7
1936	1	4	0	25.6	20.6
1936	1	5	23.9	19	16.1
1936	1	6	8.1	21.7	17.8
1936	1	7	0.3	19.5	16.2
1936	1	8	7.4	21.8	16.7
1936	1	9	0.5	22.9	18.2
1936	1	10	0	25.4	19.1
1936	1	11	1.8	24.3	17.9
1936	1	12	0.8	25	20
1936	1	13	19.6	-99.9	-99.9
1936	1	14	20.6	21.6	16.2
1936	1	15	0.3	25.3	17.3
1936	1	16	0	36.9	20.6
1936	1	17	8.4	21.5	19.3
1936	1	18	20.8	21.5	15
1936	1	19	0.3	23.1	13.9
1936	1	20	0	25.1	16.7
1936	1	21	0	25.6	19.7
1936	1	22	0	25.7	19.4
1936	1	23	0	27.3	19.8
1936	1	24	0	28.6	19.1
1936	1	25	0	25.6	21.2
1936	1	26	0	26.7	21.9
1936	1	27	0	27	19.7
1936	1	28	0	29.5	21.5
1936	1	29	0	-99.9	-99.9
1936	1	30	0.5	22.4	17.3
1936	1	31	0	22.6	17.7
1936	2	1	0.3	23.9	15.6
1936	2	2	6.6	23.3	17.2
1936	2	3	0	24.8	16.7
1936	2	4	0	26.7	18.8
1936	2	5	0	21.1	19.8
1936	2	6	0	22.1	17.6
1936	2	7	5.1	22.8	17.6
1936	2	8	0.3	24.4	17.6
1936	2	9	0	26.2	18.4
1936	2	10	9.1	24.1	18.3
1936	2	11	0	25.1	19.4
1936	2	12	0	25.2	21.1
1936	2	13	0.5	27.8	21.2
1936	2	14	18.5	21.2	19.4
1936	2	15	1.8	26.2	18.4
1936	2	16	0	22.7	19.1
1936	2	17	0.5	21.3	16.7
1936	2	18	0	23.6	14.6
1936	2	19	0	24.7	16.1
1936	2	20	0.5	23.9	18.3
1936	2	21	2.3	25.3	19.1
1936	2	22	5.3	26.1	18.9
1936	2	23	4.1	23.9	20.1
1936	2	24	0.8	23.9	17.6
1936	2	25	0	23.7	19.2
1936	2	26	0	24.1	16.3
1936	2	27	0	26.2	17.3
1936	2	28	54.9	19.6	17.1
1936	2	29	17.8	20.7	17.4
1936	3	1	0	20.1	17.8
1936	3	2	36.1	20.5	16.7
1936	3	3	1.8	22.3	14.4
1936	3	4	0	24.5	12.8
1936	3	5	0	26.3	15.4
1936	3	6	0	26.3	17.3
1936	3	7	4.6	20.7	18.9
1936	3	8	34	23.1	15.6
1936	3	9	0	23.4	13.6
1936	3	10	0	25.1	14.8
1936	3	11	0	25.5	15.3
1936	3	12	0	25.6	16.2
1936	3	13	0	27.4	18.3
1936	3	14	0	23.2	19.3
1936	3	15	0	24.4	18.9
1936	3	16	3.6	26.1	18.7
1936	3	17	0	24.2	19.9
1936	3	18	0.3	24.4	19.7
1936	3	19	5.6	26.7	19.8
1936	3	20	0	23.9	19.5
1936	3	21	0	24.8	16.9
1936	3	22	1.5	25.6	18.7
1936	3	23	9.7	20.4	14.7
1936	3	24	0.5	20.6	15.6
1936	3	25	3	19.9	15
1936	3	26	0.3	26.3	13.4
1936	3	27	0	29.4	14.1
1936	3	28	0	28.1	16.5
1936	3	29	0	23.8	15.8
1936	3	30	0	23.9	18.9
1936	3	31	0.3	25.4	16.7
1936	4	1	0	33	17.1
1936	4	2	0	23.3	18.1
1936	4	3	0.5	24.9	19.3
1936	4	4	0	25.8	17.8
1936	4	5	0	20.1	13.1
1936	4	6	0	23.7	11.5
1936	4	7	1.3	21	17.9
1936	4	8	17.3	20.6	11.2
1936	4	9	0	23.5	11.4
1936	4	10	0	24.8	10.5
1936	4	11	0	17.6	11.1
1936	4	12	0	18.8	10
1936	4	13	7.4	19.3	14.3
1936	4	14	7.6	20.8	16.8
1936	4	15	5.1	21.8	17.1
1936	4	16	2	22.7	16.2
1936	4	17	0	23.5	15.7
1936	4	18	0	23.2	15.8
1936	4	19	1.5	17.8	8.9
1936	4	20	0	22.6	9.2
1936	4	21	0	19.8	12.1
1936	4	22	0	20.5	11.8
1936	4	23	2.8	17.2	9.1
1936	4	24	0	18.6	8.7
1936	4	25	0	21.2	9.3
1936	4	26	0.3	19.6	11.2
1936	4	27	0	20.8	9.5
1936	4	28	0	18.3	14.1
1936	4	29	0	22.1	8.6
1936	4	30	1.3	19.4	11.8
1936	5	1	0.3	25.8	9.3
1936	5	2	0	22.8	10.3
1936	5	3	0.3	20.6	10.3
1936	5	4	0	23.9	16.3
1936	5	5	0	19.7	12.2
1936	5	6	0	16.3	6.7
1936	5	7	0	19.1	6.7
1936	5	8	0	25.1	7.2
1936	5	9	0	22.2	10
1936	5	10	0	22.6	8.3
1936	5	11	0	26.9	9.7
1936	5	12	0	22.8	14.6
1936	5	13	0.3	19.4	13.1
1936	5	14	3.6	21.8	13.3
1936	5	15	0	16.7	6.9
1936	5	16	0	16.7	7.6
1936	5	17	0.8	17.3	8.7
1936	5	18	0.3	20.3	7.9
1936	5	19	0.3	21.4	8.3
1936	5	20	0.3	22.8	7.6
1936	5	21	0	18.9	15.4
1936	5	22	10.2	19.3	13.4
1936	5	23	1.5	18.7	13.4
1936	5	24	3	16.8	12.8
1936	5	25	8.1	16.6	13.1
1936	5	26	24.1	17.4	11.4
1936	5	27	3.3	18.3	11.9
1936	5	28	0.3	19.7	10
1936	5	29	0.3	21.4	9.7
1936	5	30	0	16.5	10.8
1936	5	31	1	19.3	12.6
1936	6	1	0.3	19.3	8.9
1936	6	2	3.6	17.4	8.4
1936	6	3	0	19.1	8.3
1936	6	4	0	21.1	11.1
1936	6	5	0	20.6	8.7
